#    L    TT             EE             BB             TE          
  2926   0.250616E+02   0.132687E+01   0.197758E-05  -0.198985E+01
  2927   0.250456E+02   0.132094E+01   0.197322E-05  -0.199888E+01
  2928   0.250304E+02   0.131494E+01   0.196886E-05  -0.200762E+01
  2929   0.250161E+02   0.130930E+01   0.196452E-05  -0.201607E+01
  2930   0.250026E+02   0.130328E+01   0.196019E-05  -0.202424E+01
  2931   0.249893E+02   0.129725E+01   0.195586E-05  -0.203204E+01
  2932   0.249768E+02   0.129114E+01   0.195154E-05  -0.203956E+01
  2933   0.249636E+02   0.128495E+01   0.194723E-05  -0.204694E+01
  2934   0.249514E+02   0.127867E+01   0.194293E-05  -0.205388E+01
  2935   0.249400E+02   0.127238E+01   0.193863E-05  -0.206045E+01
  2936   0.249287E+02   0.126594E+01   0.193435E-05  -0.206658E+01
  2937   0.249175E+02   0.125956E+01   0.193007E-05  -0.207265E+01
  2938   0.249072E+02   0.125295E+01   0.192580E-05  -0.207819E+01
  2939   0.248977E+02   0.124640E+01   0.192154E-05  -0.208345E+01
  2940   0.248884E+02   0.123984E+01   0.191728E-05  -0.208855E+01
  2941   0.248784E+02   0.123313E+01   0.191304E-05  -0.209322E+01
  2942   0.248693E+02   0.122648E+01   0.190880E-05  -0.209751E+01
  2943   0.248603E+02   0.121967E+01   0.190457E-05  -0.210158E+01
  2944   0.248514E+02   0.121285E+01   0.190035E-05  -0.210528E+01
  2945   0.248434E+02   0.120595E+01   0.189613E-05  -0.210868E+01
  2946   0.248347E+02   0.119904E+01   0.189193E-05  -0.211170E+01
  2947   0.248270E+02   0.119211E+01   0.188773E-05  -0.211450E+01
  2948   0.248193E+02   0.118511E+01   0.188354E-05  -0.211686E+01
  2949   0.248110E+02   0.117809E+01   0.187936E-05  -0.211890E+01
  2950   0.248036E+02   0.117098E+01   0.187519E-05  -0.212073E+01
  2951   0.247963E+02   0.116387E+01   0.187102E-05  -0.212217E+01
  2952   0.247891E+02   0.115674E+01   0.186686E-05  -0.212331E+01
  2953   0.247812E+02   0.114968E+01   0.186271E-05  -0.212400E+01
  2954   0.247735E+02   0.114246E+01   0.185857E-05  -0.212453E+01
  2955   0.247667E+02   0.113523E+01   0.185444E-05  -0.212461E+01
  2956   0.247592E+02   0.112799E+01   0.185031E-05  -0.212438E+01
  2957   0.247518E+02   0.112073E+01   0.184619E-05  -0.212392E+01
  2958   0.247445E+02   0.111347E+01   0.184208E-05  -0.212308E+01
  2959   0.247366E+02   0.110612E+01   0.183798E-05  -0.212200E+01
  2960   0.247288E+02   0.109891E+01   0.183388E-05  -0.212047E+01
  2961   0.247218E+02   0.109155E+01   0.182980E-05  -0.211871E+01
  2962   0.247134E+02   0.108417E+01   0.182572E-05  -0.211671E+01
  2963   0.247059E+02   0.107693E+01   0.182164E-05  -0.211425E+01
  2964   0.246969E+02   0.106954E+01   0.181758E-05  -0.211149E+01
  2965   0.246888E+02   0.106220E+01   0.181352E-05  -0.210848E+01
  2966   0.246801E+02   0.105486E+01   0.180948E-05  -0.210517E+01
  2967   0.246707E+02   0.104751E+01   0.180543E-05  -0.210155E+01
  2968   0.246614E+02   0.104015E+01   0.180140E-05  -0.209761E+01
  2969   0.246514E+02   0.103278E+01   0.179737E-05  -0.209329E+01
  2970   0.246415E+02   0.102540E+01   0.179336E-05  -0.208873E+01
  2971   0.246324E+02   0.101809E+01   0.178934E-05  -0.208400E+01
  2972   0.246219E+02   0.101077E+01   0.178534E-05  -0.207881E+01
  2973   0.246107E+02   0.100344E+01   0.178135E-05  -0.207346E+01
  2974   0.246011E+02   0.996096E+00   0.177736E-05  -0.206771E+01
  2975   0.245901E+02   0.988821E+00   0.177338E-05  -0.206180E+01
  2976   0.245777E+02   0.981463E+00   0.176940E-05  -0.205550E+01
  2977   0.245668E+02   0.974245E+00   0.176544E-05  -0.204903E+01
  2978   0.245537E+02   0.967019E+00   0.176148E-05  -0.204225E+01
  2979   0.245408E+02   0.959858E+00   0.175753E-05  -0.203522E+01
  2980   0.245278E+02   0.952615E+00   0.175358E-05  -0.202787E+01
  2981   0.245142E+02   0.945512E+00   0.174965E-05  -0.202028E+01
  2982   0.244992E+02   0.938327E+00   0.174572E-05  -0.201245E+01
  2983   0.244842E+02   0.931208E+00   0.174179E-05  -0.200437E+01
  2984   0.244693E+02   0.924155E+00   0.173788E-05  -0.199604E+01
  2985   0.244536E+02   0.917095E+00   0.173397E-05  -0.198740E+01
  2986   0.244373E+02   0.910101E+00   0.173007E-05  -0.197858E+01
  2987   0.244210E+02   0.903099E+00   0.172618E-05  -0.196959E+01
  2988   0.244041E+02   0.896089E+00   0.172229E-05  -0.196012E+01
  2989   0.243864E+02   0.889295E+00   0.171841E-05  -0.195056E+01
  2990   0.243688E+02   0.882419E+00   0.171454E-05  -0.194083E+01
  2991   0.243497E+02   0.875536E+00   0.171068E-05  -0.193084E+01
  2992   0.243299E+02   0.868868E+00   0.170682E-05  -0.192061E+01
  2993   0.243101E+02   0.862118E+00   0.170297E-05  -0.191019E+01
  2994   0.242889E+02   0.855362E+00   0.169913E-05  -0.189961E+01
  2995   0.242678E+02   0.848821E+00   0.169529E-05  -0.188862E+01
  2996   0.242466E+02   0.842274E+00   0.169146E-05  -0.187768E+01
  2997   0.242240E+02   0.835719E+00   0.168764E-05  -0.186634E+01
  2998   0.242007E+02   0.829233E+00   0.168382E-05  -0.185504E+01
  2999   0.241766E+02   0.822813E+00   0.168001E-05  -0.184334E+01
  3000   0.241526E+02   0.816462E+00   0.167621E-05  -0.183153E+01
  3001   0.241279E+02   0.810103E+00   0.167242E-05  -0.181955E+01
  3002   0.241024E+02   0.803888E+00   0.166863E-05  -0.180738E+01
  3003   0.240754E+02   0.797665E+00   0.166485E-05  -0.179511E+01
  3004   0.240485E+02   0.791512E+00   0.166108E-05  -0.178258E+01
  3005   0.240208E+02   0.785501E+00   0.165731E-05  -0.176988E+01
  3006   0.239932E+02   0.779484E+00   0.165355E-05  -0.175707E+01
  3007   0.239640E+02   0.773536E+00   0.164980E-05  -0.174416E+01
  3008   0.239349E+02   0.767583E+00   0.164605E-05  -0.173106E+01
  3009   0.239043E+02   0.761810E+00   0.164231E-05  -0.171786E+01
  3010   0.238737E+02   0.756122E+00   0.163858E-05  -0.170449E+01
  3011   0.238423E+02   0.750421E+00   0.163485E-05  -0.169101E+01
  3012   0.238102E+02   0.744813E+00   0.163114E-05  -0.167742E+01
  3013   0.237767E+02   0.739267E+00   0.162742E-05  -0.166366E+01
  3014   0.237438E+02   0.733820E+00   0.162372E-05  -0.164986E+01
  3015   0.237087E+02   0.728414E+00   0.162002E-05  -0.163589E+01
  3016   0.236744E+02   0.723086E+00   0.161633E-05  -0.162196E+01
  3017   0.236378E+02   0.717836E+00   0.161265E-05  -0.160778E+01
  3018   0.236019E+02   0.712649E+00   0.160897E-05  -0.159365E+01
  3019   0.235645E+02   0.707526E+00   0.160530E-05  -0.157933E+01
  3020   0.235272E+02   0.702496E+00   0.160163E-05  -0.156499E+01
  3021   0.234875E+02   0.697544E+00   0.159798E-05  -0.155062E+01
  3022   0.234486E+02   0.692665E+00   0.159433E-05  -0.153615E+01
  3023   0.234075E+02   0.687871E+00   0.159068E-05  -0.152157E+01
  3024   0.233670E+02   0.683150E+00   0.158704E-05  -0.150690E+01
  3025   0.233266E+02   0.678507E+00   0.158341E-05  -0.149226E+01
  3026   0.232861E+02   0.673952E+00   0.157979E-05  -0.147753E+01
  3027   0.232433E+02   0.669469E+00   0.157617E-05  -0.146276E+01
  3028   0.231998E+02   0.665073E+00   0.157257E-05  -0.144797E+01
  3029   0.231555E+02   0.660758E+00   0.156896E-05  -0.143323E+01
  3030   0.231111E+02   0.656530E+00   0.156537E-05  -0.141838E+01
  3031   0.230660E+02   0.652367E+00   0.156178E-05  -0.140358E+01
  3032   0.230201E+02   0.648301E+00   0.155819E-05  -0.138875E+01
  3033   0.229734E+02   0.644300E+00   0.155462E-05  -0.137390E+01
  3034   0.229259E+02   0.640402E+00   0.155105E-05  -0.135902E+01
  3035   0.228784E+02   0.636585E+00   0.154749E-05  -0.134418E+01
  3036   0.228301E+02   0.632842E+00   0.154393E-05  -0.132925E+01
  3037   0.227803E+02   0.629189E+00   0.154038E-05  -0.131443E+01
  3038   0.227311E+02   0.625616E+00   0.153684E-05  -0.129959E+01
  3039   0.226804E+02   0.622119E+00   0.153330E-05  -0.128487E+01
  3040   0.226297E+02   0.618718E+00   0.152977E-05  -0.127013E+01
  3041   0.225774E+02   0.615399E+00   0.152625E-05  -0.125536E+01
  3042   0.225258E+02   0.612162E+00   0.152274E-05  -0.124071E+01
  3043   0.224719E+02   0.609008E+00   0.151923E-05  -0.122603E+01
  3044   0.224180E+02   0.605952E+00   0.151572E-05  -0.121141E+01
  3045   0.223640E+02   0.602964E+00   0.151223E-05  -0.119690E+01
  3046   0.223091E+02   0.600073E+00   0.150874E-05  -0.118237E+01
  3047   0.222542E+02   0.597258E+00   0.150526E-05  -0.116797E+01
  3048   0.221985E+02   0.594520E+00   0.150178E-05  -0.115353E+01
  3049   0.221420E+02   0.591879E+00   0.149831E-05  -0.113923E+01
  3050   0.220854E+02   0.589323E+00   0.149485E-05  -0.112504E+01
  3051   0.220265E+02   0.586842E+00   0.149139E-05  -0.111083E+01
  3052   0.219691E+02   0.584439E+00   0.148795E-05  -0.109675E+01
  3053   0.219100E+02   0.582134E+00   0.148450E-05  -0.108271E+01
  3054   0.218516E+02   0.579899E+00   0.148107E-05  -0.106888E+01
  3055   0.217925E+02   0.577748E+00   0.147764E-05  -0.105509E+01
  3056   0.217324E+02   0.575681E+00   0.147421E-05  -0.104136E+01
  3057   0.216716E+02   0.573692E+00   0.147080E-05  -0.102775E+01
  3058   0.216107E+02   0.571787E+00   0.146739E-05  -0.101435E+01
  3059   0.215490E+02   0.569959E+00   0.146399E-05  -0.100093E+01
  3060   0.214872E+02   0.568209E+00   0.146059E-05  -0.987630E+00
  3061   0.214245E+02   0.566543E+00   0.145720E-05  -0.974536E+00
  3062   0.213626E+02   0.564963E+00   0.145382E-05  -0.961572E+00
  3063   0.212998E+02   0.563438E+00   0.145044E-05  -0.948589E+00
  3064   0.212355E+02   0.562012E+00   0.144707E-05  -0.935811E+00
  3065   0.211718E+02   0.560650E+00   0.144370E-05  -0.923164E+00
  3066   0.211073E+02   0.559373E+00   0.144035E-05  -0.910722E+00
  3067   0.210427E+02   0.558167E+00   0.143700E-05  -0.898412E+00
  3068   0.209781E+02   0.557046E+00   0.143365E-05  -0.886160E+00
  3069   0.209126E+02   0.555989E+00   0.143031E-05  -0.874190E+00
  3070   0.208463E+02   0.555002E+00   0.142698E-05  -0.862279E+00
  3071   0.207799E+02   0.554087E+00   0.142366E-05  -0.850502E+00
  3072   0.207134E+02   0.553250E+00   0.142034E-05  -0.839008E+00
  3073   0.206469E+02   0.552476E+00   0.141703E-05  -0.827575E+00
  3074   0.205803E+02   0.551774E+00   0.141372E-05  -0.816351E+00
  3075   0.205129E+02   0.551143E+00   0.141042E-05  -0.805190E+00
  3076   0.204461E+02   0.550584E+00   0.140713E-05  -0.794313E+00
  3077   0.203777E+02   0.550089E+00   0.140384E-05  -0.783573E+00
  3078   0.203108E+02   0.549658E+00   0.140056E-05  -0.772971E+00
  3079   0.202423E+02   0.549299E+00   0.139729E-05  -0.762582E+00
  3080   0.201744E+02   0.548996E+00   0.139402E-05  -0.752405E+00
  3081   0.201058E+02   0.548759E+00   0.139076E-05  -0.742330E+00
  3082   0.200370E+02   0.548585E+00   0.138751E-05  -0.732507E+00
  3083   0.199682E+02   0.548484E+00   0.138426E-05  -0.722838E+00
  3084   0.199000E+02   0.548433E+00   0.138102E-05  -0.713332E+00
  3085   0.198303E+02   0.548440E+00   0.137778E-05  -0.704057E+00
  3086   0.197612E+02   0.548503E+00   0.137455E-05  -0.694953E+00
  3087   0.196920E+02   0.548625E+00   0.137133E-05  -0.686058E+00
  3088   0.196228E+02   0.548812E+00   0.136811E-05  -0.677351E+00
  3089   0.195535E+02   0.549056E+00   0.136490E-05  -0.668846E+00
  3090   0.194833E+02   0.549344E+00   0.136170E-05  -0.660537E+00
  3091   0.194145E+02   0.549682E+00   0.135850E-05  -0.652432E+00
  3092   0.193442E+02   0.550085E+00   0.135531E-05  -0.644516E+00
  3093   0.192746E+02   0.550533E+00   0.135212E-05  -0.636812E+00
  3094   0.192048E+02   0.551038E+00   0.134894E-05  -0.629299E+00
  3095   0.191350E+02   0.551579E+00   0.134577E-05  -0.621999E+00
  3096   0.190650E+02   0.552172E+00   0.134261E-05  -0.614898E+00
  3097   0.189958E+02   0.552816E+00   0.133945E-05  -0.608003E+00
  3098   0.189257E+02   0.553503E+00   0.133629E-05  -0.601316E+00
  3099   0.188563E+02   0.554235E+00   0.133314E-05  -0.594837E+00
  3100   0.187867E+02   0.555010E+00   0.133000E-05  -0.588567E+00
  3101   0.187171E+02   0.555823E+00   0.132687E-05  -0.582505E+00
  3102   0.186482E+02   0.556686E+00   0.132374E-05  -0.576652E+00
  3103   0.185784E+02   0.557579E+00   0.132061E-05  -0.571009E+00
  3104   0.185093E+02   0.558516E+00   0.131750E-05  -0.565584E+00
  3105   0.184401E+02   0.559490E+00   0.131439E-05  -0.560362E+00
  3106   0.183708E+02   0.560500E+00   0.131128E-05  -0.555351E+00
  3107   0.183022E+02   0.561539E+00   0.130818E-05  -0.550543E+00
  3108   0.182336E+02   0.562629E+00   0.130509E-05  -0.545955E+00
  3109   0.181648E+02   0.563733E+00   0.130201E-05  -0.541564E+00
  3110   0.180967E+02   0.564866E+00   0.129893E-05  -0.537392E+00
  3111   0.180285E+02   0.566036E+00   0.129585E-05  -0.533419E+00
  3112   0.179603E+02   0.567234E+00   0.129278E-05  -0.529667E+00
  3113   0.178920E+02   0.568454E+00   0.128972E-05  -0.526121E+00
  3114   0.178244E+02   0.569694E+00   0.128667E-05  -0.522781E+00
  3115   0.177567E+02   0.570964E+00   0.128362E-05  -0.519641E+00
  3116   0.176912E+02   0.572262E+00   0.128057E-05  -0.516702E+00
  3117   0.176241E+02   0.573582E+00   0.127753E-05  -0.513977E+00
  3118   0.175577E+02   0.574907E+00   0.127450E-05  -0.511453E+00
  3119   0.174912E+02   0.576261E+00   0.127148E-05  -0.509138E+00
  3120   0.174254E+02   0.577637E+00   0.126846E-05  -0.507025E+00
  3121   0.173596E+02   0.579025E+00   0.126544E-05  -0.505106E+00
  3122   0.172966E+02   0.580428E+00   0.126243E-05  -0.503390E+00
  3123   0.172314E+02   0.581836E+00   0.125943E-05  -0.501869E+00
  3124   0.171669E+02   0.583258E+00   0.125643E-05  -0.500544E+00
  3125   0.171008E+02   0.584700E+00   0.125344E-05  -0.499415E+00
  3126   0.170377E+02   0.586149E+00   0.125046E-05  -0.498482E+00
  3127   0.169737E+02   0.587611E+00   0.124748E-05  -0.497747E+00
  3128   0.169105E+02   0.589071E+00   0.124451E-05  -0.497194E+00
  3129   0.168479E+02   0.590537E+00   0.124154E-05  -0.496832E+00
  3130   0.167853E+02   0.592009E+00   0.123858E-05  -0.496675E+00
  3131   0.167234E+02   0.593494E+00   0.123562E-05  -0.496687E+00
  3132   0.166614E+02   0.594977E+00   0.123268E-05  -0.496883E+00
  3133   0.166002E+02   0.596458E+00   0.122973E-05  -0.497264E+00
  3134   0.165396E+02   0.597938E+00   0.122679E-05  -0.497822E+00
  3135   0.164798E+02   0.599430E+00   0.122386E-05  -0.498573E+00
  3136   0.164192E+02   0.600914E+00   0.122093E-05  -0.499495E+00
  3137   0.163600E+02   0.602387E+00   0.121801E-05  -0.500581E+00
  3138   0.163008E+02   0.603859E+00   0.121510E-05  -0.501846E+00
  3139   0.162430E+02   0.605321E+00   0.121219E-05  -0.503275E+00
  3140   0.161852E+02   0.606782E+00   0.120929E-05  -0.504892E+00
  3141   0.161266E+02   0.608240E+00   0.120639E-05  -0.506652E+00
  3142   0.160702E+02   0.609673E+00   0.120350E-05  -0.508585E+00
  3143   0.160145E+02   0.611105E+00   0.120061E-05  -0.510678E+00
  3144   0.159581E+02   0.612534E+00   0.119773E-05  -0.512929E+00
  3145   0.159024E+02   0.613946E+00   0.119485E-05  -0.515340E+00
  3146   0.158474E+02   0.615333E+00   0.119198E-05  -0.517903E+00
  3147   0.157931E+02   0.616718E+00   0.118912E-05  -0.520612E+00
  3148   0.157395E+02   0.618086E+00   0.118626E-05  -0.523475E+00
  3149   0.156859E+02   0.619436E+00   0.118341E-05  -0.526484E+00
  3150   0.156330E+02   0.620769E+00   0.118056E-05  -0.529632E+00
  3151   0.155809E+02   0.622092E+00   0.117772E-05  -0.532927E+00
  3152   0.155294E+02   0.623383E+00   0.117488E-05  -0.536362E+00
  3153   0.154773E+02   0.624663E+00   0.117205E-05  -0.539929E+00
  3154   0.154273E+02   0.625919E+00   0.116923E-05  -0.543621E+00
  3155   0.153766E+02   0.627156E+00   0.116641E-05  -0.547445E+00
  3156   0.153273E+02   0.628361E+00   0.116359E-05  -0.551402E+00
  3157   0.152780E+02   0.629554E+00   0.116079E-05  -0.555475E+00
  3158   0.152295E+02   0.630715E+00   0.115798E-05  -0.559658E+00
  3159   0.151817E+02   0.631850E+00   0.115519E-05  -0.563966E+00
  3160   0.151339E+02   0.632959E+00   0.115239E-05  -0.568383E+00
  3161   0.150876E+02   0.634050E+00   0.114961E-05  -0.572910E+00
  3162   0.150413E+02   0.635107E+00   0.114683E-05  -0.577539E+00
  3163   0.149957E+02   0.636130E+00   0.114405E-05  -0.582270E+00
  3164   0.149501E+02   0.637127E+00   0.114128E-05  -0.587103E+00
  3165   0.149053E+02   0.638091E+00   0.113851E-05  -0.592031E+00
  3166   0.148612E+02   0.639027E+00   0.113576E-05  -0.597053E+00
  3167   0.148185E+02   0.639923E+00   0.113300E-05  -0.602155E+00
  3168   0.147759E+02   0.640798E+00   0.113025E-05  -0.607344E+00
  3169   0.147341E+02   0.641640E+00   0.112751E-05  -0.612619E+00
  3170   0.146922E+02   0.642439E+00   0.112477E-05  -0.617982E+00
  3171   0.146504E+02   0.643205E+00   0.112204E-05  -0.623402E+00
  3172   0.146115E+02   0.643942E+00   0.111931E-05  -0.628909E+00
  3173   0.145712E+02   0.644638E+00   0.111659E-05  -0.634480E+00
  3174   0.145324E+02   0.645291E+00   0.111388E-05  -0.640101E+00
  3175   0.144943E+02   0.645910E+00   0.111117E-05  -0.645787E+00
  3176   0.144562E+02   0.646500E+00   0.110846E-05  -0.651529E+00
  3177   0.144189E+02   0.647041E+00   0.110576E-05  -0.657321E+00
  3178   0.143824E+02   0.647553E+00   0.110307E-05  -0.663170E+00
  3179   0.143451E+02   0.648015E+00   0.110038E-05  -0.669076E+00
  3180   0.143086E+02   0.648450E+00   0.109769E-05  -0.675068E+00
  3181   0.142737E+02   0.648833E+00   0.109501E-05  -0.681043E+00
  3182   0.142394E+02   0.649181E+00   0.109234E-05  -0.687037E+00
  3183   0.142060E+02   0.649485E+00   0.108967E-05  -0.693125E+00
  3184   0.141718E+02   0.649754E+00   0.108701E-05  -0.699233E+00
  3185   0.141392E+02   0.649978E+00   0.108435E-05  -0.705285E+00
  3186   0.141065E+02   0.650174E+00   0.108170E-05  -0.711432E+00
  3187   0.140754E+02   0.650312E+00   0.107905E-05  -0.717598E+00
  3188   0.140436E+02   0.650390E+00   0.107641E-05  -0.723783E+00
  3189   0.140133E+02   0.650439E+00   0.107377E-05  -0.729987E+00
  3190   0.139831E+02   0.650452E+00   0.107114E-05  -0.736137E+00
  3191   0.139536E+02   0.650413E+00   0.106851E-05  -0.742380E+00
  3192   0.139242E+02   0.650329E+00   0.106589E-05  -0.748567E+00
  3193   0.138955E+02   0.650201E+00   0.106328E-05  -0.754774E+00
  3194   0.138684E+02   0.650029E+00   0.106067E-05  -0.761000E+00
  3195   0.138413E+02   0.649819E+00   0.105806E-05  -0.767245E+00
  3196   0.138142E+02   0.649557E+00   0.105546E-05  -0.773435E+00
  3197   0.137880E+02   0.649250E+00   0.105287E-05  -0.779495E+00
  3198   0.137618E+02   0.648912E+00   0.105028E-05  -0.785723E+00
  3199   0.137371E+02   0.648515E+00   0.104769E-05  -0.791895E+00
  3200   0.137125E+02   0.648080E+00   0.104511E-05  -0.797938E+00
  3201   0.136879E+02   0.647599E+00   0.104254E-05  -0.804148E+00
  3202   0.136642E+02   0.647058E+00   0.103997E-05  -0.810227E+00
  3203   0.136412E+02   0.646494E+00   0.103741E-05  -0.816251E+00
  3204   0.136182E+02   0.645877E+00   0.103485E-05  -0.822366E+00
  3205   0.135961E+02   0.645206E+00   0.103229E-05  -0.828351E+00
  3206   0.135740E+02   0.644490E+00   0.102974E-05  -0.834204E+00
  3207   0.135535E+02   0.643736E+00   0.102720E-05  -0.840222E+00
  3208   0.135323E+02   0.642928E+00   0.102466E-05  -0.846034E+00
  3209   0.135111E+02   0.642081E+00   0.102213E-05  -0.851862E+00
  3210   0.134915E+02   0.641188E+00   0.101960E-05  -0.857632E+00
  3211   0.134719E+02   0.640257E+00   0.101708E-05  -0.863491E+00
  3212   0.134523E+02   0.639279E+00   0.101456E-05  -0.868994E+00
  3213   0.134336E+02   0.638255E+00   0.101204E-05  -0.874586E+00
  3214   0.134157E+02   0.637185E+00   0.100954E-05  -0.880119E+00
  3215   0.133971E+02   0.636068E+00   0.100703E-05  -0.885591E+00
  3216   0.133800E+02   0.634912E+00   0.100453E-05  -0.890928E+00
  3217   0.133629E+02   0.633709E+00   0.100204E-05  -0.896279E+00
  3218   0.133460E+02   0.632467E+00   0.999553E-06  -0.901494E+00
  3219   0.133298E+02   0.631186E+00   0.997070E-06  -0.906722E+00
  3220   0.133137E+02   0.629850E+00   0.994592E-06  -0.911814E+00
  3221   0.132984E+02   0.628475E+00   0.992119E-06  -0.916769E+00
  3222   0.132839E+02   0.627061E+00   0.989651E-06  -0.921737E+00
  3223   0.132687E+02   0.625614E+00   0.987188E-06  -0.926567E+00
  3224   0.132535E+02   0.624120E+00   0.984730E-06  -0.931334E+00
  3225   0.132392E+02   0.622578E+00   0.982277E-06  -0.936037E+00
  3226   0.132256E+02   0.621005E+00   0.979829E-06  -0.940602E+00
  3227   0.132114E+02   0.619391E+00   0.977386E-06  -0.945103E+00
  3228   0.131980E+02   0.617737E+00   0.974948E-06  -0.949540E+00
  3229   0.131846E+02   0.616043E+00   0.972515E-06  -0.953837E+00
  3230   0.131728E+02   0.614302E+00   0.970087E-06  -0.957995E+00
  3231   0.131595E+02   0.612535E+00   0.967664E-06  -0.962087E+00
  3232   0.131478E+02   0.610728E+00   0.965246E-06  -0.966114E+00
  3233   0.131354E+02   0.608880E+00   0.962832E-06  -0.970000E+00
  3234   0.131223E+02   0.606992E+00   0.960424E-06  -0.973819E+00
  3235   0.131108E+02   0.605063E+00   0.958021E-06  -0.977423E+00
  3236   0.131016E+02   0.603108E+00   0.955622E-06  -0.981035E+00
  3237   0.130909E+02   0.601113E+00   0.953228E-06  -0.984504E+00
  3238   0.130796E+02   0.599084E+00   0.950840E-06  -0.987831E+00
  3239   0.130690E+02   0.597022E+00   0.948456E-06  -0.991016E+00
  3240   0.130585E+02   0.594926E+00   0.946077E-06  -0.994058E+00
  3241   0.130489E+02   0.592797E+00   0.943703E-06  -0.997105E+00
  3242   0.130385E+02   0.590627E+00   0.941334E-06  -0.100001E+01
  3243   0.130290E+02   0.588437E+00   0.938970E-06  -0.100277E+01
  3244   0.130187E+02   0.586207E+00   0.936611E-06  -0.100538E+01
  3245   0.130108E+02   0.583957E+00   0.934256E-06  -0.100793E+01
  3246   0.130022E+02   0.581666E+00   0.931906E-06  -0.101026E+01
  3247   0.129921E+02   0.579348E+00   0.929562E-06  -0.101259E+01
  3248   0.129836E+02   0.576996E+00   0.927222E-06  -0.101470E+01
  3249   0.129722E+02   0.574625E+00   0.924887E-06  -0.101674E+01
  3250   0.129631E+02   0.572212E+00   0.922557E-06  -0.101863E+01
  3251   0.129548E+02   0.569787E+00   0.920231E-06  -0.102037E+01
  3252   0.129458E+02   0.567328E+00   0.917911E-06  -0.102197E+01
  3253   0.129369E+02   0.564842E+00   0.915595E-06  -0.102350E+01
  3254   0.129287E+02   0.562328E+00   0.913284E-06  -0.102488E+01
  3255   0.129199E+02   0.559796E+00   0.910978E-06  -0.102618E+01
  3256   0.129119E+02   0.557244E+00   0.908676E-06  -0.102727E+01
  3257   0.129040E+02   0.554665E+00   0.906380E-06  -0.102820E+01
  3258   0.128954E+02   0.552059E+00   0.904088E-06  -0.102906E+01
  3259   0.128868E+02   0.549441E+00   0.901801E-06  -0.102977E+01
  3260   0.128783E+02   0.546797E+00   0.899519E-06  -0.103041E+01
  3261   0.128706E+02   0.544133E+00   0.897241E-06  -0.103082E+01
  3262   0.128622E+02   0.541450E+00   0.894968E-06  -0.103116E+01
  3263   0.128538E+02   0.538755E+00   0.892700E-06  -0.103135E+01
  3264   0.128455E+02   0.536026E+00   0.890437E-06  -0.103138E+01
  3265   0.128373E+02   0.533292E+00   0.888178E-06  -0.103127E+01
  3266   0.128291E+02   0.530539E+00   0.885924E-06  -0.103108E+01
  3267   0.128210E+02   0.527767E+00   0.883675E-06  -0.103073E+01
  3268   0.128121E+02   0.524991E+00   0.881430E-06  -0.103024E+01
  3269   0.128041E+02   0.522188E+00   0.879190E-06  -0.102967E+01
  3270   0.127954E+02   0.519380E+00   0.876955E-06  -0.102894E+01
  3271   0.127867E+02   0.516561E+00   0.874725E-06  -0.102807E+01
  3272   0.127773E+02   0.513738E+00   0.872499E-06  -0.102696E+01
  3273   0.127694E+02   0.510895E+00   0.870277E-06  -0.102585E+01
  3274   0.127601E+02   0.508041E+00   0.868061E-06  -0.102452E+01
  3275   0.127509E+02   0.505182E+00   0.865849E-06  -0.102310E+01
  3276   0.127424E+02   0.502312E+00   0.863641E-06  -0.102160E+01
  3277   0.127333E+02   0.499445E+00   0.861438E-06  -0.101995E+01
  3278   0.127234E+02   0.496567E+00   0.859240E-06  -0.101815E+01
  3279   0.127136E+02   0.493677E+00   0.857047E-06  -0.101619E+01
  3280   0.127045E+02   0.490782E+00   0.854858E-06  -0.101414E+01
  3281   0.126940E+02   0.487877E+00   0.852673E-06  -0.101202E+01
  3282   0.126843E+02   0.484982E+00   0.850493E-06  -0.100967E+01
  3283   0.126739E+02   0.482075E+00   0.848318E-06  -0.100731E+01
  3284   0.126643E+02   0.479172E+00   0.846147E-06  -0.100479E+01
  3285   0.126532E+02   0.476264E+00   0.843981E-06  -0.100211E+01
  3286   0.126429E+02   0.473353E+00   0.841819E-06  -0.999206E+00
  3287   0.126319E+02   0.470437E+00   0.839662E-06  -0.996365E+00
  3288   0.126209E+02   0.467540E+00   0.837510E-06  -0.993292E+00
  3289   0.126099E+02   0.464632E+00   0.835361E-06  -0.990134E+00
  3290   0.125983E+02   0.461727E+00   0.833218E-06  -0.986819E+00
  3291   0.125874E+02   0.458832E+00   0.831079E-06  -0.983493E+00
  3292   0.125751E+02   0.455942E+00   0.828944E-06  -0.979934E+00
  3293   0.125627E+02   0.453047E+00   0.826814E-06  -0.976289E+00
  3294   0.125512E+02   0.450163E+00   0.824688E-06  -0.972560E+00
  3295   0.125389E+02   0.447291E+00   0.822567E-06  -0.968670E+00
  3296   0.125260E+02   0.444407E+00   0.820450E-06  -0.964694E+00
  3297   0.125123E+02   0.441549E+00   0.818338E-06  -0.960706E+00
  3298   0.124994E+02   0.438687E+00   0.816230E-06  -0.956483E+00
  3299   0.124857E+02   0.435836E+00   0.814126E-06  -0.952248E+00
  3300   0.124714E+02   0.432988E+00   0.812027E-06  -0.947850E+00
  3301   0.124570E+02   0.430167E+00   0.809932E-06  -0.943366E+00
  3302   0.124427E+02   0.427342E+00   0.807842E-06  -0.938793E+00
