#    L    TT             EE             BB             TE          
  2567   0.216846E-03   0.503046E-05   0.418680E-05   0.294483E-04
  2568   0.216473E-03   0.501968E-05   0.417843E-05   0.293934E-04
  2569   0.216102E-03   0.500891E-05   0.417009E-05   0.293384E-04
  2570   0.215733E-03   0.499813E-05   0.416175E-05   0.292835E-04
  2571   0.215364E-03   0.498735E-05   0.415344E-05   0.292284E-04
  2572   0.214998E-03   0.497658E-05   0.414513E-05   0.291734E-04
  2573   0.214632E-03   0.496581E-05   0.413684E-05   0.291183E-04
  2574   0.214268E-03   0.495504E-05   0.412857E-05   0.290631E-04
  2575   0.213905E-03   0.494428E-05   0.412031E-05   0.290079E-04
  2576   0.213543E-03   0.493352E-05   0.411207E-05   0.289527E-04
  2577   0.213182E-03   0.492278E-05   0.410385E-05   0.288973E-04
  2578   0.212821E-03   0.491204E-05   0.409563E-05   0.288419E-04
  2579   0.212462E-03   0.490131E-05   0.408744E-05   0.287864E-04
  2580   0.212103E-03   0.489059E-05   0.407926E-05   0.287308E-04
  2581   0.211744E-03   0.487988E-05   0.407109E-05   0.286751E-04
  2582   0.211386E-03   0.486919E-05   0.406294E-05   0.286193E-04
  2583   0.211028E-03   0.485851E-05   0.405480E-05   0.285634E-04
  2584   0.210671E-03   0.484785E-05   0.404668E-05   0.285074E-04
  2585   0.210313E-03   0.483720E-05   0.403858E-05   0.284513E-04
  2586   0.209956E-03   0.482657E-05   0.403049E-05   0.283950E-04
  2587   0.209598E-03   0.481595E-05   0.402241E-05   0.283386E-04
  2588   0.209241E-03   0.480536E-05   0.401435E-05   0.282821E-04
  2589   0.208883E-03   0.479479E-05   0.400631E-05   0.282254E-04
  2590   0.208524E-03   0.478424E-05   0.399828E-05   0.281686E-04
  2591   0.208166E-03   0.477371E-05   0.399026E-05   0.281116E-04
  2592   0.207806E-03   0.476320E-05   0.398226E-05   0.280544E-04
  2593   0.207446E-03   0.475272E-05   0.397428E-05   0.279971E-04
  2594   0.207085E-03   0.474227E-05   0.396631E-05   0.279396E-04
  2595   0.206724E-03   0.473184E-05   0.395836E-05   0.278819E-04
  2596   0.206361E-03   0.472144E-05   0.395042E-05   0.278240E-04
  2597   0.205997E-03   0.471107E-05   0.394250E-05   0.277660E-04
  2598   0.205632E-03   0.470073E-05   0.393459E-05   0.277077E-04
  2599   0.205266E-03   0.469042E-05   0.392669E-05   0.276492E-04
  2600   0.204899E-03   0.468015E-05   0.391882E-05   0.275905E-04
  2601   0.204530E-03   0.466990E-05   0.391095E-05   0.275315E-04
  2602   0.204159E-03   0.465969E-05   0.390311E-05   0.274724E-04
  2603   0.203787E-03   0.464952E-05   0.389528E-05   0.274131E-04
  2604   0.203414E-03   0.463938E-05   0.388746E-05   0.273536E-04
  2605   0.203040E-03   0.462927E-05   0.387966E-05   0.272939E-04
  2606   0.202664E-03   0.461919E-05   0.387187E-05   0.272341E-04
  2607   0.202288E-03   0.460915E-05   0.386410E-05   0.271741E-04
  2608   0.201910E-03   0.459914E-05   0.385634E-05   0.271140E-04
  2609   0.201531E-03   0.458916E-05   0.384860E-05   0.270538E-04
  2610   0.201151E-03   0.457922E-05   0.384087E-05   0.269935E-04
  2611   0.200771E-03   0.456932E-05   0.383316E-05   0.269331E-04
  2612   0.200389E-03   0.455944E-05   0.382546E-05   0.268727E-04
  2613   0.200007E-03   0.454960E-05   0.381777E-05   0.268122E-04
  2614   0.199624E-03   0.453979E-05   0.381010E-05   0.267516E-04
  2615   0.199240E-03   0.453002E-05   0.380245E-05   0.266911E-04
  2616   0.198856E-03   0.452028E-05   0.379481E-05   0.266305E-04
  2617   0.198471E-03   0.451058E-05   0.378718E-05   0.265699E-04
  2618   0.198085E-03   0.450091E-05   0.377957E-05   0.265093E-04
  2619   0.197699E-03   0.449127E-05   0.377197E-05   0.264488E-04
  2620   0.197313E-03   0.448167E-05   0.376439E-05   0.263883E-04
  2621   0.196926E-03   0.447210E-05   0.375682E-05   0.263279E-04
  2622   0.196539E-03   0.446256E-05   0.374926E-05   0.262675E-04
  2623   0.196152E-03   0.445306E-05   0.374172E-05   0.262072E-04
  2624   0.195765E-03   0.444360E-05   0.373419E-05   0.261471E-04
  2625   0.195377E-03   0.443416E-05   0.372668E-05   0.260870E-04
  2626   0.194990E-03   0.442476E-05   0.371918E-05   0.260271E-04
  2627   0.194602E-03   0.441540E-05   0.371169E-05   0.259673E-04
  2628   0.194214E-03   0.440607E-05   0.370422E-05   0.259077E-04
  2629   0.193827E-03   0.439677E-05   0.369676E-05   0.258482E-04
  2630   0.193440E-03   0.438751E-05   0.368931E-05   0.257889E-04
  2631   0.193052E-03   0.437828E-05   0.368188E-05   0.257298E-04
  2632   0.192666E-03   0.436909E-05   0.367446E-05   0.256710E-04
  2633   0.192279E-03   0.435993E-05   0.366706E-05   0.256123E-04
  2634   0.191893E-03   0.435081E-05   0.365966E-05   0.255539E-04
  2635   0.191507E-03   0.434172E-05   0.365228E-05   0.254958E-04
  2636   0.191122E-03   0.433266E-05   0.364492E-05   0.254379E-04
  2637   0.190737E-03   0.432364E-05   0.363757E-05   0.253803E-04
  2638   0.190353E-03   0.431465E-05   0.363023E-05   0.253230E-04
  2639   0.189970E-03   0.430570E-05   0.362290E-05   0.252660E-04
  2640   0.189587E-03   0.429678E-05   0.361559E-05   0.252094E-04
  2641   0.189205E-03   0.428790E-05   0.360828E-05   0.251530E-04
  2642   0.188824E-03   0.427905E-05   0.360100E-05   0.250971E-04
  2643   0.188443E-03   0.427024E-05   0.359372E-05   0.250415E-04
  2644   0.188064E-03   0.426146E-05   0.358646E-05   0.249863E-04
  2645   0.187686E-03   0.425271E-05   0.357921E-05   0.249314E-04
  2646   0.187308E-03   0.424400E-05   0.357197E-05   0.248770E-04
  2647   0.186932E-03   0.423533E-05   0.356475E-05   0.248230E-04
  2648   0.186557E-03   0.422669E-05   0.355754E-05   0.247695E-04
  2649   0.186183E-03   0.421808E-05   0.355034E-05   0.247163E-04
  2650   0.185811E-03   0.420951E-05   0.354315E-05   0.246637E-04
  2651   0.185440E-03   0.420098E-05   0.353598E-05   0.246115E-04
  2652   0.185070E-03   0.419248E-05   0.352881E-05   0.245598E-04
  2653   0.184701E-03   0.418401E-05   0.352166E-05   0.245086E-04
  2654   0.184334E-03   0.417557E-05   0.351453E-05   0.244578E-04
  2655   0.183967E-03   0.416717E-05   0.350740E-05   0.244074E-04
  2656   0.183602E-03   0.415879E-05   0.350029E-05   0.243574E-04
  2657   0.183238E-03   0.415045E-05   0.349319E-05   0.243079E-04
  2658   0.182875E-03   0.414214E-05   0.348610E-05   0.242587E-04
  2659   0.182513E-03   0.413385E-05   0.347902E-05   0.242099E-04
  2660   0.182152E-03   0.412560E-05   0.347196E-05   0.241614E-04
  2661   0.181792E-03   0.411737E-05   0.346490E-05   0.241134E-04
  2662   0.181433E-03   0.410917E-05   0.345786E-05   0.240656E-04
  2663   0.181074E-03   0.410099E-05   0.345083E-05   0.240182E-04
  2664   0.180717E-03   0.409284E-05   0.344382E-05   0.239711E-04
  2665   0.180360E-03   0.408471E-05   0.343681E-05   0.239242E-04
  2666   0.180004E-03   0.407660E-05   0.342982E-05   0.238777E-04
  2667   0.179649E-03   0.406852E-05   0.342284E-05   0.238314E-04
  2668   0.179294E-03   0.406046E-05   0.341587E-05   0.237854E-04
  2669   0.178940E-03   0.405242E-05   0.340892E-05   0.237396E-04
  2670   0.178587E-03   0.404440E-05   0.340197E-05   0.236941E-04
  2671   0.178234E-03   0.403640E-05   0.339504E-05   0.236488E-04
  2672   0.177882E-03   0.402842E-05   0.338812E-05   0.236037E-04
  2673   0.177530E-03   0.402046E-05   0.338121E-05   0.235588E-04
  2674   0.177179E-03   0.401251E-05   0.337431E-05   0.235140E-04
  2675   0.176828E-03   0.400458E-05   0.336743E-05   0.234695E-04
  2676   0.176477E-03   0.399667E-05   0.336055E-05   0.234251E-04
  2677   0.176127E-03   0.398877E-05   0.335369E-05   0.233808E-04
  2678   0.175777E-03   0.398088E-05   0.334684E-05   0.233366E-04
  2679   0.175427E-03   0.397301E-05   0.334000E-05   0.232926E-04
  2680   0.175078E-03   0.396515E-05   0.333318E-05   0.232487E-04
  2681   0.174728E-03   0.395731E-05   0.332636E-05   0.232049E-04
  2682   0.174379E-03   0.394947E-05   0.331956E-05   0.231611E-04
  2683   0.174030E-03   0.394164E-05   0.331277E-05   0.231174E-04
  2684   0.173681E-03   0.393383E-05   0.330599E-05   0.230738E-04
  2685   0.173331E-03   0.392602E-05   0.329922E-05   0.230301E-04
  2686   0.172982E-03   0.391822E-05   0.329246E-05   0.229866E-04
  2687   0.172633E-03   0.391043E-05   0.328572E-05   0.229430E-04
  2688   0.172284E-03   0.390264E-05   0.327899E-05   0.228994E-04
  2689   0.171934E-03   0.389486E-05   0.327226E-05   0.228558E-04
  2690   0.171585E-03   0.388708E-05   0.326555E-05   0.228122E-04
  2691   0.171235E-03   0.387931E-05   0.325885E-05   0.227685E-04
  2692   0.170885E-03   0.387154E-05   0.325217E-05   0.227248E-04
  2693   0.170534E-03   0.386378E-05   0.324549E-05   0.226810E-04
  2694   0.170184E-03   0.385601E-05   0.323882E-05   0.226372E-04
  2695   0.169832E-03   0.384825E-05   0.323217E-05   0.225932E-04
  2696   0.169481E-03   0.384049E-05   0.322553E-05   0.225492E-04
  2697   0.169129E-03   0.383272E-05   0.321890E-05   0.225050E-04
  2698   0.168776E-03   0.382496E-05   0.321228E-05   0.224607E-04
  2699   0.168423E-03   0.381719E-05   0.320567E-05   0.224162E-04
  2700   0.168070E-03   0.380942E-05   0.319907E-05   0.223716E-04
  2701   0.167716E-03   0.380165E-05   0.319249E-05   0.223269E-04
  2702   0.167361E-03   0.379387E-05   0.318591E-05   0.222819E-04
  2703   0.167006E-03   0.378609E-05   0.317935E-05   0.222368E-04
  2704   0.166651E-03   0.377831E-05   0.317280E-05   0.221916E-04
  2705   0.166295E-03   0.377053E-05   0.316626E-05   0.221462E-04
  2706   0.165939E-03   0.376274E-05   0.315973E-05   0.221007E-04
  2707   0.165584E-03   0.375495E-05   0.315321E-05   0.220551E-04
  2708   0.165228E-03   0.374716E-05   0.314670E-05   0.220093E-04
  2709   0.164873E-03   0.373937E-05   0.314021E-05   0.219635E-04
  2710   0.164518E-03   0.373158E-05   0.313372E-05   0.219175E-04
  2711   0.164163E-03   0.372379E-05   0.312725E-05   0.218715E-04
  2712   0.163809E-03   0.371599E-05   0.312079E-05   0.218254E-04
  2713   0.163455E-03   0.370820E-05   0.311434E-05   0.217792E-04
  2714   0.163102E-03   0.370041E-05   0.310790E-05   0.217329E-04
  2715   0.162750E-03   0.369262E-05   0.310147E-05   0.216866E-04
  2716   0.162399E-03   0.368483E-05   0.309505E-05   0.216403E-04
  2717   0.162049E-03   0.367704E-05   0.308865E-05   0.215939E-04
  2718   0.161700E-03   0.366925E-05   0.308225E-05   0.215474E-04
  2719   0.161352E-03   0.366147E-05   0.307587E-05   0.215010E-04
  2720   0.161005E-03   0.365369E-05   0.306950E-05   0.214545E-04
  2721   0.160660E-03   0.364591E-05   0.306314E-05   0.214080E-04
  2722   0.160317E-03   0.363813E-05   0.305679E-05   0.213616E-04
  2723   0.159975E-03   0.363036E-05   0.305045E-05   0.213151E-04
  2724   0.159635E-03   0.362259E-05   0.304413E-05   0.212686E-04
  2725   0.159296E-03   0.361482E-05   0.303781E-05   0.212222E-04
  2726   0.158960E-03   0.360706E-05   0.303151E-05   0.211758E-04
  2727   0.158625E-03   0.359930E-05   0.302522E-05   0.211294E-04
  2728   0.158293E-03   0.359155E-05   0.301894E-05   0.210831E-04
  2729   0.157962E-03   0.358380E-05   0.301267E-05   0.210369E-04
  2730   0.157635E-03   0.357606E-05   0.300641E-05   0.209907E-04
  2731   0.157309E-03   0.356832E-05   0.300017E-05   0.209446E-04
  2732   0.156986E-03   0.356059E-05   0.299393E-05   0.208986E-04
  2733   0.156666E-03   0.355287E-05   0.298771E-05   0.208526E-04
  2734   0.156348E-03   0.354515E-05   0.298150E-05   0.208068E-04
  2735   0.156034E-03   0.353744E-05   0.297530E-05   0.207611E-04
  2736   0.155722E-03   0.352974E-05   0.296911E-05   0.207155E-04
  2737   0.155413E-03   0.352204E-05   0.296293E-05   0.206700E-04
  2738   0.155107E-03   0.351435E-05   0.295676E-05   0.206246E-04
  2739   0.154805E-03   0.350668E-05   0.295061E-05   0.205794E-04
  2740   0.154506E-03   0.349900E-05   0.294447E-05   0.205343E-04
  2741   0.154210E-03   0.349134E-05   0.293833E-05   0.204894E-04
  2742   0.153918E-03   0.348369E-05   0.293221E-05   0.204446E-04
  2743   0.153629E-03   0.347605E-05   0.292610E-05   0.204000E-04
  2744   0.153345E-03   0.346841E-05   0.292001E-05   0.203556E-04
  2745   0.153064E-03   0.346079E-05   0.291392E-05   0.203114E-04
  2746   0.152787E-03   0.345318E-05   0.290785E-05   0.202674E-04
  2747   0.152514E-03   0.344558E-05   0.290178E-05   0.202235E-04
  2748   0.152245E-03   0.343799E-05   0.289573E-05   0.201799E-04
  2749   0.151980E-03   0.343041E-05   0.288969E-05   0.201365E-04
  2750   0.151720E-03   0.342284E-05   0.288366E-05   0.200934E-04
  2751   0.151464E-03   0.341528E-05   0.287765E-05   0.200505E-04
  2752   0.151213E-03   0.340774E-05   0.287164E-05   0.200078E-04
  2753   0.150965E-03   0.340021E-05   0.286565E-05   0.199653E-04
  2754   0.150722E-03   0.339269E-05   0.285967E-05   0.199230E-04
  2755   0.150482E-03   0.338518E-05   0.285369E-05   0.198810E-04
  2756   0.150246E-03   0.337769E-05   0.284773E-05   0.198392E-04
  2757   0.150013E-03   0.337021E-05   0.284179E-05   0.197975E-04
  2758   0.149783E-03   0.336275E-05   0.283585E-05   0.197561E-04
  2759   0.149557E-03   0.335530E-05   0.282992E-05   0.197148E-04
  2760   0.149333E-03   0.334786E-05   0.282401E-05   0.196738E-04
  2761   0.149113E-03   0.334044E-05   0.281810E-05   0.196329E-04
  2762   0.148895E-03   0.333304E-05   0.281221E-05   0.195922E-04
  2763   0.148679E-03   0.332565E-05   0.280633E-05   0.195516E-04
  2764   0.148465E-03   0.331827E-05   0.280046E-05   0.195112E-04
  2765   0.148254E-03   0.331091E-05   0.279460E-05   0.194709E-04
  2766   0.148045E-03   0.330357E-05   0.278875E-05   0.194308E-04
  2767   0.147837E-03   0.329624E-05   0.278292E-05   0.193909E-04
  2768   0.147631E-03   0.328893E-05   0.277709E-05   0.193510E-04
  2769   0.147426E-03   0.328164E-05   0.277128E-05   0.193113E-04
  2770   0.147222E-03   0.327436E-05   0.276547E-05   0.192717E-04
  2771   0.147020E-03   0.326710E-05   0.275968E-05   0.192322E-04
  2772   0.146818E-03   0.325986E-05   0.275390E-05   0.191929E-04
  2773   0.146618E-03   0.325264E-05   0.274812E-05   0.191536E-04
  2774   0.146417E-03   0.324543E-05   0.274236E-05   0.191144E-04
  2775   0.146217E-03   0.323825E-05   0.273661E-05   0.190754E-04
  2776   0.146018E-03   0.323108E-05   0.273087E-05   0.190364E-04
  2777   0.145818E-03   0.322393E-05   0.272515E-05   0.189974E-04
  2778   0.145619E-03   0.321680E-05   0.271943E-05   0.189586E-04
  2779   0.145419E-03   0.320969E-05   0.271372E-05   0.189198E-04
  2780   0.145218E-03   0.320261E-05   0.270802E-05   0.188811E-04
  2781   0.145017E-03   0.319554E-05   0.270234E-05   0.188424E-04
  2782   0.144815E-03   0.318849E-05   0.269666E-05   0.188038E-04
  2783   0.144613E-03   0.318146E-05   0.269100E-05   0.187652E-04
  2784   0.144409E-03   0.317445E-05   0.268534E-05   0.187267E-04
  2785   0.144204E-03   0.316747E-05   0.267970E-05   0.186882E-04
  2786   0.143997E-03   0.316050E-05   0.267406E-05   0.186497E-04
  2787   0.143789E-03   0.315356E-05   0.266844E-05   0.186112E-04
  2788   0.143579E-03   0.314664E-05   0.266283E-05   0.185727E-04
  2789   0.143367E-03   0.313974E-05   0.265723E-05   0.185343E-04
  2790   0.143152E-03   0.313287E-05   0.265163E-05   0.184958E-04
  2791   0.142936E-03   0.312602E-05   0.264605E-05   0.184573E-04
  2792   0.142717E-03   0.311919E-05   0.264048E-05   0.184188E-04
  2793   0.142495E-03   0.311238E-05   0.263492E-05   0.183803E-04
  2794   0.142271E-03   0.310560E-05   0.262937E-05   0.183418E-04
  2795   0.142044E-03   0.309884E-05   0.262383E-05   0.183032E-04
  2796   0.141813E-03   0.309211E-05   0.261829E-05   0.182646E-04
  2797   0.141579E-03   0.308540E-05   0.261277E-05   0.182260E-04
  2798   0.141342E-03   0.307871E-05   0.260726E-05   0.181873E-04
  2799   0.141101E-03   0.307205E-05   0.260176E-05   0.181485E-04
  2800   0.140856E-03   0.306542E-05   0.259627E-05   0.181097E-04
  2801   0.140608E-03   0.305881E-05   0.259079E-05   0.180708E-04
  2802   0.140355E-03   0.305223E-05   0.258532E-05   0.180319E-04
  2803   0.140099E-03   0.304567E-05   0.257986E-05   0.179929E-04
  2804   0.139839E-03   0.303914E-05   0.257440E-05   0.179538E-04
  2805   0.139575E-03   0.303263E-05   0.256896E-05   0.179147E-04
  2806   0.139308E-03   0.302614E-05   0.256353E-05   0.178755E-04
  2807   0.139038E-03   0.301968E-05   0.255811E-05   0.178363E-04
  2808   0.138765E-03   0.301324E-05   0.255270E-05   0.177971E-04
  2809   0.138489E-03   0.300682E-05   0.254729E-05   0.177579E-04
  2810   0.138210E-03   0.300043E-05   0.254190E-05   0.177186E-04
  2811   0.137927E-03   0.299405E-05   0.253652E-05   0.176793E-04
  2812   0.137643E-03   0.298770E-05   0.253114E-05   0.176400E-04
  2813   0.137355E-03   0.298137E-05   0.252578E-05   0.176006E-04
  2814   0.137066E-03   0.297506E-05   0.252043E-05   0.175613E-04
  2815   0.136774E-03   0.296877E-05   0.251508E-05   0.175220E-04
  2816   0.136479E-03   0.296250E-05   0.250975E-05   0.174827E-04
  2817   0.136183E-03   0.295625E-05   0.250442E-05   0.174434E-04
  2818   0.135885E-03   0.295002E-05   0.249911E-05   0.174041E-04
  2819   0.135585E-03   0.294380E-05   0.249380E-05   0.173648E-04
  2820   0.135283E-03   0.293761E-05   0.248850E-05   0.173256E-04
  2821   0.134979E-03   0.293143E-05   0.248321E-05   0.172863E-04
  2822   0.134674E-03   0.292527E-05   0.247794E-05   0.172472E-04
  2823   0.134368E-03   0.291913E-05   0.247267E-05   0.172080E-04
  2824   0.134060E-03   0.291300E-05   0.246741E-05   0.171689E-04
  2825   0.133752E-03   0.290689E-05   0.246216E-05   0.171299E-04
  2826   0.133442E-03   0.290080E-05   0.245692E-05   0.170909E-04
  2827   0.133131E-03   0.289472E-05   0.245169E-05   0.170520E-04
  2828   0.132820E-03   0.288866E-05   0.244647E-05   0.170132E-04
  2829   0.132508E-03   0.288261E-05   0.244125E-05   0.169744E-04
  2830   0.132195E-03   0.287657E-05   0.243605E-05   0.169357E-04
  2831   0.131882E-03   0.287055E-05   0.243086E-05   0.168971E-04
  2832   0.131569E-03   0.286455E-05   0.242567E-05   0.168585E-04
  2833   0.131256E-03   0.285855E-05   0.242050E-05   0.168201E-04
  2834   0.130942E-03   0.285257E-05   0.241533E-05   0.167817E-04
  2835   0.130628E-03   0.284660E-05   0.241017E-05   0.167435E-04
  2836   0.130315E-03   0.284065E-05   0.240503E-05   0.167053E-04
  2837   0.130002E-03   0.283470E-05   0.239989E-05   0.166673E-04
  2838   0.129690E-03   0.282877E-05   0.239476E-05   0.166294E-04
  2839   0.129377E-03   0.282285E-05   0.238964E-05   0.165916E-04
  2840   0.129066E-03   0.281693E-05   0.238453E-05   0.165540E-04
  2841   0.128755E-03   0.281103E-05   0.237942E-05   0.165164E-04
  2842   0.128446E-03   0.280514E-05   0.237433E-05   0.164790E-04
  2843   0.128137E-03   0.279925E-05   0.236924E-05   0.164418E-04
  2844   0.127829E-03   0.279338E-05   0.236417E-05   0.164047E-04
  2845   0.127523E-03   0.278751E-05   0.235910E-05   0.163677E-04
  2846   0.127218E-03   0.278166E-05   0.235404E-05   0.163309E-04
  2847   0.126914E-03   0.277580E-05   0.234899E-05   0.162943E-04
  2848   0.126612E-03   0.276996E-05   0.234395E-05   0.162578E-04
  2849   0.126312E-03   0.276412E-05   0.233892E-05   0.162215E-04
  2850   0.126014E-03   0.275830E-05   0.233390E-05   0.161854E-04
  2851   0.125717E-03   0.275247E-05   0.232889E-05   0.161495E-04
  2852   0.125423E-03   0.274665E-05   0.232388E-05   0.161137E-04
  2853   0.125130E-03   0.274084E-05   0.231888E-05   0.160781E-04
  2854   0.124840E-03   0.273504E-05   0.231390E-05   0.160427E-04
  2855   0.124552E-03   0.272924E-05   0.230892E-05   0.160075E-04
  2856   0.124265E-03   0.272344E-05   0.230395E-05   0.159724E-04
  2857   0.123981E-03   0.271766E-05   0.229899E-05   0.159375E-04
  2858   0.123698E-03   0.271188E-05   0.229403E-05   0.159028E-04
  2859   0.123418E-03   0.270610E-05   0.228909E-05   0.158682E-04
  2860   0.123140E-03   0.270033E-05   0.228415E-05   0.158338E-04
  2861   0.122864E-03   0.269457E-05   0.227923E-05   0.157996E-04
  2862   0.122590E-03   0.268881E-05   0.227431E-05   0.157654E-04
  2863   0.122318E-03   0.268306E-05   0.226940E-05   0.157315E-04
  2864   0.122049E-03   0.267731E-05   0.226450E-05   0.156977E-04
  2865   0.121781E-03   0.267157E-05   0.225961E-05   0.156640E-04
  2866   0.121516E-03   0.266584E-05   0.225473E-05   0.156305E-04
  2867   0.121253E-03   0.266011E-05   0.224985E-05   0.155971E-04
  2868   0.120992E-03   0.265438E-05   0.224499E-05   0.155639E-04
  2869   0.120733E-03   0.264867E-05   0.224013E-05   0.155308E-04
  2870   0.120477E-03   0.264296E-05   0.223528E-05   0.154978E-04
  2871   0.120222E-03   0.263725E-05   0.223044E-05   0.154650E-04
  2872   0.119970E-03   0.263155E-05   0.222561E-05   0.154322E-04
  2873   0.119721E-03   0.262586E-05   0.222079E-05   0.153996E-04
  2874   0.119473E-03   0.262017E-05   0.221598E-05   0.153672E-04
  2875   0.119228E-03   0.261448E-05   0.221117E-05   0.153348E-04
  2876   0.118985E-03   0.260881E-05   0.220638E-05   0.153026E-04
  2877   0.118745E-03   0.260313E-05   0.220159E-05   0.152705E-04
  2878   0.118507E-03   0.259747E-05   0.219681E-05   0.152385E-04
  2879   0.118271E-03   0.259180E-05   0.219204E-05   0.152066E-04
  2880   0.118037E-03   0.258615E-05   0.218728E-05   0.151748E-04
  2881   0.117806E-03   0.258050E-05   0.218253E-05   0.151431E-04
  2882   0.117578E-03   0.257485E-05   0.217779E-05   0.151115E-04
  2883   0.117351E-03   0.256921E-05   0.217305E-05   0.150800E-04
  2884   0.117128E-03   0.256358E-05   0.216833E-05   0.150486E-04
  2885   0.116906E-03   0.255795E-05   0.216361E-05   0.150173E-04
  2886   0.116687E-03   0.255233E-05   0.215890E-05   0.149861E-04
  2887   0.116471E-03   0.254671E-05   0.215420E-05   0.149550E-04
  2888   0.116257E-03   0.254110E-05   0.214951E-05   0.149239E-04
  2889   0.116046E-03   0.253549E-05   0.214482E-05   0.148930E-04
  2890   0.115837E-03   0.252989E-05   0.214015E-05   0.148621E-04
  2891   0.115630E-03   0.252429E-05   0.213548E-05   0.148313E-04
  2892   0.115426E-03   0.251870E-05   0.213083E-05   0.148006E-04
  2893   0.115225E-03   0.251311E-05   0.212618E-05   0.147700E-04
  2894   0.115026E-03   0.250753E-05   0.212154E-05   0.147394E-04
  2895   0.114830E-03   0.250195E-05   0.211691E-05   0.147089E-04
  2896   0.114636E-03   0.249638E-05   0.211228E-05   0.146784E-04
  2897   0.114445E-03   0.249082E-05   0.210767E-05   0.146480E-04
  2898   0.114257E-03   0.248526E-05   0.210307E-05   0.146177E-04
  2899   0.114071E-03   0.247970E-05   0.209847E-05   0.145874E-04
  2900   0.113888E-03   0.247415E-05   0.209388E-05   0.145572E-04
  2901   0.113708E-03   0.246860E-05   0.208930E-05   0.145271E-04
  2902   0.113530E-03   0.246306E-05   0.208473E-05   0.144970E-04
  2903   0.113355E-03   0.245753E-05   0.208017E-05   0.144669E-04
  2904   0.113182E-03   0.245200E-05   0.207561E-05   0.144369E-04
  2905   0.113011E-03   0.244647E-05   0.207107E-05   0.144069E-04
  2906   0.112842E-03   0.244096E-05   0.206653E-05   0.143769E-04
  2907   0.112676E-03   0.243544E-05   0.206201E-05   0.143470E-04
  2908   0.112511E-03   0.242994E-05   0.205749E-05   0.143171E-04
  2909   0.112349E-03   0.242444E-05   0.205297E-05   0.142872E-04
  2910   0.112188E-03   0.241895E-05   0.204847E-05   0.142574E-04
  2911   0.112029E-03   0.241347E-05   0.204398E-05   0.142276E-04
  2912   0.111871E-03   0.240799E-05   0.203949E-05   0.141978E-04
  2913   0.111715E-03   0.240252E-05   0.203502E-05   0.141680E-04
  2914   0.111560E-03   0.239706E-05   0.203055E-05   0.141382E-04
  2915   0.111407E-03   0.239161E-05   0.202609E-05   0.141084E-04
  2916   0.111255E-03   0.238616E-05   0.202164E-05   0.140786E-04
  2917   0.111103E-03   0.238072E-05   0.201719E-05   0.140489E-04
  2918   0.110953E-03   0.237530E-05   0.201276E-05   0.140191E-04
  2919   0.110804E-03   0.236988E-05   0.200833E-05   0.139893E-04
  2920   0.110655E-03   0.236447E-05   0.200391E-05   0.139595E-04
  2921   0.110508E-03   0.235907E-05   0.199950E-05   0.139297E-04
  2922   0.110361E-03   0.235367E-05   0.199510E-05   0.138999E-04
  2923   0.110214E-03   0.234829E-05   0.199071E-05   0.138700E-04
  2924   0.110068E-03   0.234292E-05   0.198632E-05   0.138402E-04
  2925   0.109922E-03   0.233756E-05   0.198195E-05   0.138103E-04
  2926   0.109776E-03   0.233221E-05   0.197758E-05   0.137804E-04
  2927   0.109630E-03   0.232687E-05   0.197322E-05   0.137504E-04
  2928   0.109485E-03   0.232154E-05   0.196886E-05   0.137204E-04
  2929   0.109339E-03   0.231622E-05   0.196452E-05   0.136904E-04
  2930   0.109193E-03   0.231091E-05   0.196019E-05   0.136603E-04
  2931   0.109047E-03   0.230562E-05   0.195586E-05   0.136302E-04
  2932   0.108900E-03   0.230033E-05   0.195154E-05   0.136000E-04
  2933   0.108753E-03   0.229506E-05   0.194723E-05   0.135698E-04
  2934   0.108605E-03   0.228980E-05   0.194293E-05   0.135396E-04
  2935   0.108457E-03   0.228455E-05   0.193863E-05   0.135092E-04
  2936   0.108308E-03   0.227932E-05   0.193435E-05   0.134789E-04
  2937   0.108158E-03   0.227409E-05   0.193007E-05   0.134484E-04
  2938   0.108007E-03   0.226888E-05   0.192580E-05   0.134179E-04
  2939   0.107855E-03   0.226369E-05   0.192154E-05   0.133873E-04
  2940   0.107701E-03   0.225850E-05   0.191728E-05   0.133566E-04
  2941   0.107547E-03   0.225333E-05   0.191304E-05   0.133259E-04
  2942   0.107391E-03   0.224818E-05   0.190880E-05   0.132951E-04
  2943   0.107234E-03   0.224304E-05   0.190457E-05   0.132642E-04
  2944   0.107075E-03   0.223791E-05   0.190035E-05   0.132332E-04
  2945   0.106914E-03   0.223279E-05   0.189613E-05   0.132021E-04
  2946   0.106752E-03   0.222770E-05   0.189193E-05   0.131709E-04
  2947   0.106587E-03   0.222261E-05   0.188773E-05   0.131397E-04
  2948   0.106421E-03   0.221754E-05   0.188354E-05   0.131083E-04
  2949   0.106253E-03   0.221249E-05   0.187936E-05   0.130768E-04
  2950   0.106083E-03   0.220745E-05   0.187519E-05   0.130452E-04
  2951   0.105910E-03   0.220243E-05   0.187102E-05   0.130135E-04
  2952   0.105735E-03   0.219742E-05   0.186686E-05   0.129818E-04
  2953   0.105558E-03   0.219243E-05   0.186271E-05   0.129499E-04
  2954   0.105379E-03   0.218746E-05   0.185857E-05   0.129179E-04
