#    L    TT             EE             BB             TE          
  2555   0.640367E+02   0.278983E+01   0.237519E-01  -0.330323E+01
  2556   0.639091E+02   0.278812E+01   0.237254E-01  -0.332150E+01
  2557   0.637839E+02   0.278618E+01   0.236990E-01  -0.333974E+01
  2558   0.636598E+02   0.278416E+01   0.236726E-01  -0.335780E+01
  2559   0.635374E+02   0.278198E+01   0.236463E-01  -0.337591E+01
  2560   0.634175E+02   0.277972E+01   0.236201E-01  -0.339409E+01
  2561   0.632980E+02   0.277716E+01   0.235939E-01  -0.341226E+01
  2562   0.631817E+02   0.277459E+01   0.235677E-01  -0.343029E+01
  2563   0.630665E+02   0.277179E+01   0.235417E-01  -0.344826E+01
  2564   0.629524E+02   0.276890E+01   0.235156E-01  -0.346617E+01
  2565   0.628408E+02   0.276586E+01   0.234896E-01  -0.348403E+01
  2566   0.627297E+02   0.276280E+01   0.234637E-01  -0.350170E+01
  2567   0.626219E+02   0.275959E+01   0.234378E-01  -0.351934E+01
  2568   0.625146E+02   0.275607E+01   0.234120E-01  -0.353681E+01
  2569   0.624084E+02   0.275247E+01   0.233862E-01  -0.355426E+01
  2570   0.623050E+02   0.274870E+01   0.233605E-01  -0.357147E+01
  2571   0.622027E+02   0.274470E+01   0.233348E-01  -0.358861E+01
  2572   0.621017E+02   0.274060E+01   0.233092E-01  -0.360553E+01
  2573   0.620020E+02   0.273642E+01   0.232837E-01  -0.362223E+01
  2574   0.619043E+02   0.273215E+01   0.232582E-01  -0.363903E+01
  2575   0.618078E+02   0.272771E+01   0.232327E-01  -0.365555E+01
  2576   0.617135E+02   0.272311E+01   0.232073E-01  -0.367158E+01
  2577   0.616197E+02   0.271841E+01   0.231820E-01  -0.368766E+01
  2578   0.615266E+02   0.271354E+01   0.231567E-01  -0.370347E+01
  2579   0.614363E+02   0.270850E+01   0.231315E-01  -0.371912E+01
  2580   0.613467E+02   0.270337E+01   0.231063E-01  -0.373452E+01
  2581   0.612586E+02   0.269806E+01   0.230812E-01  -0.374962E+01
  2582   0.611711E+02   0.269265E+01   0.230561E-01  -0.376456E+01
  2583   0.610852E+02   0.268714E+01   0.230311E-01  -0.377928E+01
  2584   0.610007E+02   0.268145E+01   0.230061E-01  -0.379378E+01
  2585   0.609170E+02   0.267573E+01   0.229812E-01  -0.380792E+01
  2586   0.608356E+02   0.266976E+01   0.229564E-01  -0.382193E+01
  2587   0.607551E+02   0.266367E+01   0.229316E-01  -0.383552E+01
  2588   0.606754E+02   0.265756E+01   0.229069E-01  -0.384891E+01
  2589   0.605965E+02   0.265118E+01   0.228822E-01  -0.386204E+01
  2590   0.605194E+02   0.264476E+01   0.228575E-01  -0.387491E+01
  2591   0.604431E+02   0.263823E+01   0.228330E-01  -0.388745E+01
  2592   0.603679E+02   0.263151E+01   0.228084E-01  -0.389967E+01
  2593   0.602929E+02   0.262474E+01   0.227840E-01  -0.391149E+01
  2594   0.602196E+02   0.261786E+01   0.227596E-01  -0.392315E+01
  2595   0.601466E+02   0.261085E+01   0.227352E-01  -0.393443E+01
  2596   0.600755E+02   0.260371E+01   0.227109E-01  -0.394540E+01
  2597   0.600054E+02   0.259645E+01   0.226866E-01  -0.395606E+01
  2598   0.599358E+02   0.258907E+01   0.226624E-01  -0.396629E+01
  2599   0.598665E+02   0.258162E+01   0.226383E-01  -0.397621E+01
  2600   0.597992E+02   0.257397E+01   0.226142E-01  -0.398585E+01
  2601   0.597316E+02   0.256640E+01   0.225901E-01  -0.399505E+01
  2602   0.596653E+02   0.255855E+01   0.225662E-01  -0.400404E+01
  2603   0.596002E+02   0.255064E+01   0.225422E-01  -0.401260E+01
  2604   0.595364E+02   0.254266E+01   0.225183E-01  -0.402081E+01
  2605   0.594724E+02   0.253453E+01   0.224945E-01  -0.402867E+01
  2606   0.594091E+02   0.252634E+01   0.224707E-01  -0.403610E+01
  2607   0.593456E+02   0.251807E+01   0.224470E-01  -0.404326E+01
  2608   0.592842E+02   0.250966E+01   0.224233E-01  -0.405000E+01
  2609   0.592220E+02   0.250117E+01   0.223996E-01  -0.405639E+01
  2610   0.591613E+02   0.249267E+01   0.223760E-01  -0.406230E+01
  2611   0.591012E+02   0.248402E+01   0.223525E-01  -0.406793E+01
  2612   0.590412E+02   0.247528E+01   0.223290E-01  -0.407316E+01
  2613   0.589812E+02   0.246646E+01   0.223056E-01  -0.407789E+01
  2614   0.589228E+02   0.245763E+01   0.222822E-01  -0.408244E+01
  2615   0.588636E+02   0.244864E+01   0.222588E-01  -0.408642E+01
  2616   0.588061E+02   0.243970E+01   0.222355E-01  -0.408999E+01
  2617   0.587479E+02   0.243051E+01   0.222122E-01  -0.409323E+01
  2618   0.586914E+02   0.242131E+01   0.221890E-01  -0.409606E+01
  2619   0.586344E+02   0.241216E+01   0.221658E-01  -0.409847E+01
  2620   0.585775E+02   0.240283E+01   0.221427E-01  -0.410055E+01
  2621   0.585208E+02   0.239347E+01   0.221196E-01  -0.410221E+01
  2622   0.584652E+02   0.238408E+01   0.220966E-01  -0.410339E+01
  2623   0.584091E+02   0.237458E+01   0.220736E-01  -0.410423E+01
  2624   0.583533E+02   0.236505E+01   0.220506E-01  -0.410466E+01
  2625   0.582971E+02   0.235548E+01   0.220277E-01  -0.410460E+01
  2626   0.582419E+02   0.234586E+01   0.220048E-01  -0.410420E+01
  2627   0.581865E+02   0.233621E+01   0.219820E-01  -0.410345E+01
  2628   0.581306E+02   0.232651E+01   0.219592E-01  -0.410222E+01
  2629   0.580752E+02   0.231668E+01   0.219364E-01  -0.410056E+01
  2630   0.580202E+02   0.230696E+01   0.219137E-01  -0.409848E+01
  2631   0.579650E+02   0.229710E+01   0.218910E-01  -0.409606E+01
  2632   0.579103E+02   0.228720E+01   0.218683E-01  -0.409321E+01
  2633   0.578538E+02   0.227730E+01   0.218457E-01  -0.408985E+01
  2634   0.577986E+02   0.226743E+01   0.218231E-01  -0.408607E+01
  2635   0.577425E+02   0.225741E+01   0.218006E-01  -0.408208E+01
  2636   0.576870E+02   0.224740E+01   0.217781E-01  -0.407758E+01
  2637   0.576313E+02   0.223741E+01   0.217556E-01  -0.407264E+01
  2638   0.575748E+02   0.222734E+01   0.217332E-01  -0.406733E+01
  2639   0.575189E+02   0.221734E+01   0.217108E-01  -0.406166E+01
  2640   0.574629E+02   0.220720E+01   0.216884E-01  -0.405554E+01
  2641   0.574054E+02   0.219720E+01   0.216661E-01  -0.404911E+01
  2642   0.573493E+02   0.218712E+01   0.216438E-01  -0.404224E+01
  2643   0.572917E+02   0.217704E+01   0.216215E-01  -0.403490E+01
  2644   0.572348E+02   0.216687E+01   0.215993E-01  -0.402725E+01
  2645   0.571773E+02   0.215676E+01   0.215771E-01  -0.401922E+01
  2646   0.571182E+02   0.214671E+01   0.215549E-01  -0.401078E+01
  2647   0.570600E+02   0.213664E+01   0.215328E-01  -0.400195E+01
  2648   0.570018E+02   0.212640E+01   0.215107E-01  -0.399272E+01
  2649   0.569423E+02   0.211637E+01   0.214886E-01  -0.398322E+01
  2650   0.568828E+02   0.210623E+01   0.214666E-01  -0.397324E+01
  2651   0.568227E+02   0.209621E+01   0.214445E-01  -0.396292E+01
  2652   0.567620E+02   0.208609E+01   0.214226E-01  -0.395217E+01
  2653   0.567015E+02   0.207609E+01   0.214006E-01  -0.394122E+01
  2654   0.566396E+02   0.206606E+01   0.213787E-01  -0.392977E+01
  2655   0.565779E+02   0.205591E+01   0.213568E-01  -0.391803E+01
  2656   0.565149E+02   0.204595E+01   0.213349E-01  -0.390586E+01
  2657   0.564513E+02   0.203595E+01   0.213131E-01  -0.389339E+01
  2658   0.563880E+02   0.202598E+01   0.212913E-01  -0.388069E+01
  2659   0.563248E+02   0.201612E+01   0.212695E-01  -0.386747E+01
  2660   0.562597E+02   0.200622E+01   0.212477E-01  -0.385401E+01
  2661   0.561941E+02   0.199634E+01   0.212260E-01  -0.384024E+01
  2662   0.561272E+02   0.198656E+01   0.212043E-01  -0.382607E+01
  2663   0.560598E+02   0.197673E+01   0.211826E-01  -0.381166E+01
  2664   0.559927E+02   0.196692E+01   0.211609E-01  -0.379691E+01
  2665   0.559244E+02   0.195721E+01   0.211393E-01  -0.378183E+01
  2666   0.558549E+02   0.194752E+01   0.211177E-01  -0.376655E+01
  2667   0.557849E+02   0.193791E+01   0.210961E-01  -0.375086E+01
  2668   0.557145E+02   0.192833E+01   0.210746E-01  -0.373496E+01
  2669   0.556429E+02   0.191875E+01   0.210530E-01  -0.371870E+01
  2670   0.555716E+02   0.190934E+01   0.210315E-01  -0.370223E+01
  2671   0.554984E+02   0.189986E+01   0.210100E-01  -0.368545E+01
  2672   0.554248E+02   0.189047E+01   0.209886E-01  -0.366845E+01
  2673   0.553508E+02   0.188115E+01   0.209671E-01  -0.365107E+01
  2674   0.552757E+02   0.187199E+01   0.209457E-01  -0.363360E+01
  2675   0.552002E+02   0.186276E+01   0.209243E-01  -0.361573E+01
  2676   0.551235E+02   0.185361E+01   0.209029E-01  -0.359775E+01
  2677   0.550457E+02   0.184453E+01   0.208816E-01  -0.357944E+01
  2678   0.549668E+02   0.183560E+01   0.208602E-01  -0.356086E+01
  2679   0.548875E+02   0.182660E+01   0.208389E-01  -0.354216E+01
  2680   0.548071E+02   0.181774E+01   0.208176E-01  -0.352325E+01
  2681   0.547263E+02   0.180895E+01   0.207963E-01  -0.350413E+01
  2682   0.546445E+02   0.180023E+01   0.207750E-01  -0.348471E+01
  2683   0.545615E+02   0.179158E+01   0.207538E-01  -0.346514E+01
  2684   0.544782E+02   0.178299E+01   0.207325E-01  -0.344541E+01
  2685   0.543930E+02   0.177454E+01   0.207113E-01  -0.342537E+01
  2686   0.543082E+02   0.176601E+01   0.206901E-01  -0.340530E+01
  2687   0.542223E+02   0.175761E+01   0.206689E-01  -0.338498E+01
  2688   0.541346E+02   0.174943E+01   0.206478E-01  -0.336447E+01
  2689   0.540465E+02   0.174123E+01   0.206266E-01  -0.334383E+01
  2690   0.539581E+02   0.173309E+01   0.206055E-01  -0.332307E+01
  2691   0.538678E+02   0.172508E+01   0.205843E-01  -0.330203E+01
  2692   0.537772E+02   0.171713E+01   0.205632E-01  -0.328091E+01
  2693   0.536847E+02   0.170924E+01   0.205421E-01  -0.325965E+01
  2694   0.535926E+02   0.170155E+01   0.205210E-01  -0.323822E+01
  2695   0.534987E+02   0.169384E+01   0.204999E-01  -0.321671E+01
  2696   0.534051E+02   0.168626E+01   0.204788E-01  -0.319510E+01
  2697   0.533097E+02   0.167874E+01   0.204578E-01  -0.317331E+01
  2698   0.532124E+02   0.167134E+01   0.204367E-01  -0.315148E+01
  2699   0.531154E+02   0.166407E+01   0.204157E-01  -0.312953E+01
  2700   0.530173E+02   0.165692E+01   0.203947E-01  -0.310745E+01
  2701   0.529181E+02   0.164976E+01   0.203737E-01  -0.308538E+01
  2702   0.528185E+02   0.164271E+01   0.203527E-01  -0.306317E+01
  2703   0.527177E+02   0.163579E+01   0.203317E-01  -0.304081E+01
  2704   0.526158E+02   0.162892E+01   0.203107E-01  -0.301845E+01
  2705   0.525135E+02   0.162210E+01   0.202897E-01  -0.299593E+01
  2706   0.524100E+02   0.161548E+01   0.202687E-01  -0.297354E+01
  2707   0.523053E+02   0.160890E+01   0.202478E-01  -0.295090E+01
  2708   0.522009E+02   0.160245E+01   0.202268E-01  -0.292830E+01
  2709   0.520938E+02   0.159612E+01   0.202059E-01  -0.290574E+01
  2710   0.519870E+02   0.158984E+01   0.201850E-01  -0.288299E+01
  2711   0.518790E+02   0.158361E+01   0.201640E-01  -0.286034E+01
  2712   0.517705E+02   0.157757E+01   0.201431E-01  -0.283764E+01
  2713   0.516615E+02   0.157158E+01   0.201222E-01  -0.281495E+01
  2714   0.515505E+02   0.156572E+01   0.201013E-01  -0.279227E+01
  2715   0.514397E+02   0.155990E+01   0.200805E-01  -0.276966E+01
  2716   0.513277E+02   0.155428E+01   0.200596E-01  -0.274697E+01
  2717   0.512144E+02   0.154870E+01   0.200387E-01  -0.272428E+01
  2718   0.511013E+02   0.154325E+01   0.200178E-01  -0.270171E+01
  2719   0.509861E+02   0.153792E+01   0.199970E-01  -0.267913E+01
  2720   0.508711E+02   0.153264E+01   0.199761E-01  -0.265651E+01
  2721   0.507548E+02   0.152749E+01   0.199553E-01  -0.263401E+01
  2722   0.506379E+02   0.152238E+01   0.199345E-01  -0.261162E+01
  2723   0.505196E+02   0.151747E+01   0.199137E-01  -0.258926E+01
  2724   0.504014E+02   0.151269E+01   0.198929E-01  -0.256685E+01
  2725   0.502825E+02   0.150788E+01   0.198721E-01  -0.254461E+01
  2726   0.501623E+02   0.150320E+01   0.198513E-01  -0.252245E+01
  2727   0.500421E+02   0.149864E+01   0.198305E-01  -0.250037E+01
  2728   0.499197E+02   0.149421E+01   0.198097E-01  -0.247837E+01
  2729   0.497981E+02   0.148983E+01   0.197889E-01  -0.245644E+01
  2730   0.496758E+02   0.148557E+01   0.197682E-01  -0.243465E+01
  2731   0.495520E+02   0.148145E+01   0.197474E-01  -0.241291E+01
  2732   0.494282E+02   0.147738E+01   0.197267E-01  -0.239139E+01
  2733   0.493029E+02   0.147344E+01   0.197059E-01  -0.236991E+01
  2734   0.491775E+02   0.146956E+01   0.196852E-01  -0.234855E+01
  2735   0.490513E+02   0.146580E+01   0.196645E-01  -0.232738E+01
  2736   0.489250E+02   0.146218E+01   0.196438E-01  -0.230624E+01
  2737   0.487972E+02   0.145855E+01   0.196231E-01  -0.228536E+01
  2738   0.486692E+02   0.145512E+01   0.196024E-01  -0.226450E+01
  2739   0.485396E+02   0.145175E+01   0.195817E-01  -0.224389E+01
  2740   0.484113E+02   0.144844E+01   0.195610E-01  -0.222329E+01
  2741   0.482814E+02   0.144527E+01   0.195404E-01  -0.220292E+01
  2742   0.481513E+02   0.144216E+01   0.195197E-01  -0.218279E+01
  2743   0.480202E+02   0.143912E+01   0.194990E-01  -0.216273E+01
  2744   0.478897E+02   0.143614E+01   0.194784E-01  -0.214282E+01
  2745   0.477574E+02   0.143345E+01   0.194578E-01  -0.212313E+01
  2746   0.476248E+02   0.143068E+01   0.194371E-01  -0.210365E+01
  2747   0.474927E+02   0.142806E+01   0.194165E-01  -0.208424E+01
  2748   0.473589E+02   0.142550E+01   0.193959E-01  -0.206510E+01
  2749   0.472254E+02   0.142301E+01   0.193753E-01  -0.204609E+01
  2750   0.470916E+02   0.142068E+01   0.193547E-01  -0.202728E+01
  2751   0.469566E+02   0.141849E+01   0.193341E-01  -0.200873E+01
  2752   0.468213E+02   0.141622E+01   0.193135E-01  -0.199038E+01
  2753   0.466864E+02   0.141411E+01   0.192930E-01  -0.197222E+01
  2754   0.465510E+02   0.141207E+01   0.192724E-01  -0.195417E+01
  2755   0.464144E+02   0.141012E+01   0.192518E-01  -0.193645E+01
  2756   0.462782E+02   0.140831E+01   0.192313E-01  -0.191892E+01
  2757   0.461415E+02   0.140644E+01   0.192108E-01  -0.190163E+01
  2758   0.460050E+02   0.140481E+01   0.191902E-01  -0.188445E+01
  2759   0.458680E+02   0.140318E+01   0.191697E-01  -0.186759E+01
  2760   0.457306E+02   0.140163E+01   0.191492E-01  -0.185098E+01
  2761   0.455926E+02   0.140017E+01   0.191287E-01  -0.183446E+01
  2762   0.454555E+02   0.139873E+01   0.191082E-01  -0.181834E+01
  2763   0.453171E+02   0.139752E+01   0.190877E-01  -0.180231E+01
  2764   0.451788E+02   0.139626E+01   0.190673E-01  -0.178659E+01
  2765   0.450407E+02   0.139501E+01   0.190468E-01  -0.177118E+01
  2766   0.449020E+02   0.139386E+01   0.190263E-01  -0.175594E+01
  2767   0.447634E+02   0.139288E+01   0.190059E-01  -0.174093E+01
  2768   0.446241E+02   0.139192E+01   0.189855E-01  -0.172623E+01
  2769   0.444849E+02   0.139106E+01   0.189650E-01  -0.171169E+01
  2770   0.443457E+02   0.139015E+01   0.189446E-01  -0.169760E+01
  2771   0.442073E+02   0.138941E+01   0.189242E-01  -0.168367E+01
  2772   0.440681E+02   0.138863E+01   0.189038E-01  -0.166997E+01
  2773   0.439290E+02   0.138795E+01   0.188834E-01  -0.165635E+01
  2774   0.437898E+02   0.138738E+01   0.188631E-01  -0.164319E+01
  2775   0.436513E+02   0.138677E+01   0.188427E-01  -0.163010E+01
  2776   0.435120E+02   0.138634E+01   0.188223E-01  -0.161746E+01
  2777   0.433726E+02   0.138588E+01   0.188020E-01  -0.160513E+01
  2778   0.432339E+02   0.138545E+01   0.187817E-01  -0.159296E+01
  2779   0.430943E+02   0.138514E+01   0.187614E-01  -0.158101E+01
  2780   0.429560E+02   0.138480E+01   0.187411E-01  -0.156936E+01
  2781   0.428176E+02   0.138457E+01   0.187208E-01  -0.155802E+01
  2782   0.426798E+02   0.138439E+01   0.187005E-01  -0.154690E+01
  2783   0.425424E+02   0.138426E+01   0.186802E-01  -0.153609E+01
  2784   0.424042E+02   0.138410E+01   0.186600E-01  -0.152559E+01
  2785   0.422664E+02   0.138414E+01   0.186397E-01  -0.151528E+01
  2786   0.421292E+02   0.138408E+01   0.186195E-01  -0.150523E+01
  2787   0.419916E+02   0.138408E+01   0.185993E-01  -0.149550E+01
  2788   0.418538E+02   0.138413E+01   0.185791E-01  -0.148601E+01
  2789   0.417165E+02   0.138424E+01   0.185589E-01  -0.147686E+01
  2790   0.415810E+02   0.138441E+01   0.185388E-01  -0.146792E+01
  2791   0.414430E+02   0.138450E+01   0.185186E-01  -0.145927E+01
  2792   0.413076E+02   0.138472E+01   0.184985E-01  -0.145088E+01
  2793   0.411718E+02   0.138500E+01   0.184784E-01  -0.144277E+01
  2794   0.410356E+02   0.138521E+01   0.184583E-01  -0.143492E+01
  2795   0.408998E+02   0.138548E+01   0.184382E-01  -0.142735E+01
  2796   0.407650E+02   0.138582E+01   0.184181E-01  -0.142003E+01
  2797   0.406306E+02   0.138616E+01   0.183980E-01  -0.141300E+01
  2798   0.404964E+02   0.138657E+01   0.183780E-01  -0.140622E+01
  2799   0.403632E+02   0.138691E+01   0.183580E-01  -0.139972E+01
  2800   0.402288E+02   0.138732E+01   0.183380E-01  -0.139347E+01
  2801   0.400962E+02   0.138774E+01   0.183180E-01  -0.138749E+01
  2802   0.399630E+02   0.138824E+01   0.182980E-01  -0.138178E+01
  2803   0.398315E+02   0.138868E+01   0.182781E-01  -0.137633E+01
  2804   0.396995E+02   0.138912E+01   0.182582E-01  -0.137113E+01
  2805   0.395692E+02   0.138965E+01   0.182383E-01  -0.136620E+01
  2806   0.394375E+02   0.139012E+01   0.182184E-01  -0.136151E+01
  2807   0.393076E+02   0.139067E+01   0.181985E-01  -0.135710E+01
  2808   0.391778E+02   0.139116E+01   0.181786E-01  -0.135292E+01
  2809   0.390488E+02   0.139168E+01   0.181588E-01  -0.134900E+01
  2810   0.389200E+02   0.139228E+01   0.181390E-01  -0.134532E+01
  2811   0.387921E+02   0.139283E+01   0.181192E-01  -0.134189E+01
  2812   0.386643E+02   0.139332E+01   0.180994E-01  -0.133870E+01
  2813   0.385381E+02   0.139383E+01   0.180797E-01  -0.133577E+01
  2814   0.384105E+02   0.139445E+01   0.180599E-01  -0.133307E+01
  2815   0.382845E+02   0.139501E+01   0.180402E-01  -0.133059E+01
  2816   0.381593E+02   0.139545E+01   0.180205E-01  -0.132836E+01
  2817   0.380349E+02   0.139607E+01   0.180009E-01  -0.132635E+01
  2818   0.379113E+02   0.139657E+01   0.179812E-01  -0.132457E+01
  2819   0.377878E+02   0.139710E+01   0.179616E-01  -0.132302E+01
  2820   0.376651E+02   0.139766E+01   0.179420E-01  -0.132169E+01
  2821   0.375431E+02   0.139810E+01   0.179224E-01  -0.132056E+01
  2822   0.374219E+02   0.139865E+01   0.179029E-01  -0.131968E+01
  2823   0.373023E+02   0.139917E+01   0.178833E-01  -0.131899E+01
  2824   0.371819E+02   0.139972E+01   0.178638E-01  -0.131852E+01
  2825   0.370630E+02   0.140008E+01   0.178443E-01  -0.131826E+01
  2826   0.369448E+02   0.140064E+01   0.178249E-01  -0.131821E+01
  2827   0.368266E+02   0.140101E+01   0.178054E-01  -0.131836E+01
  2828   0.367092E+02   0.140142E+01   0.177860E-01  -0.131871E+01
  2829   0.365932E+02   0.140180E+01   0.177666E-01  -0.131926E+01
  2830   0.364773E+02   0.140222E+01   0.177473E-01  -0.132000E+01
  2831   0.363620E+02   0.140254E+01   0.177279E-01  -0.132093E+01
  2832   0.362482E+02   0.140291E+01   0.177086E-01  -0.132204E+01
  2833   0.361351E+02   0.140310E+01   0.176893E-01  -0.132331E+01
  2834   0.360219E+02   0.140342E+01   0.176700E-01  -0.132482E+01
  2835   0.359110E+02   0.140363E+01   0.176508E-01  -0.132655E+01
  2836   0.357992E+02   0.140390E+01   0.176315E-01  -0.132836E+01
  2837   0.356889E+02   0.140399E+01   0.176124E-01  -0.133033E+01
  2838   0.355800E+02   0.140421E+01   0.175932E-01  -0.133248E+01
  2839   0.354711E+02   0.140442E+01   0.175740E-01  -0.133479E+01
  2840   0.353636E+02   0.140445E+01   0.175549E-01  -0.133728E+01
  2841   0.352568E+02   0.140454E+01   0.175358E-01  -0.133996E+01
  2842   0.351506E+02   0.140461E+01   0.175168E-01  -0.134282E+01
  2843   0.350451E+02   0.140458E+01   0.174977E-01  -0.134572E+01
  2844   0.349411E+02   0.140455E+01   0.174787E-01  -0.134882E+01
  2845   0.348370E+02   0.140449E+01   0.174597E-01  -0.135205E+01
  2846   0.347343E+02   0.140443E+01   0.174407E-01  -0.135548E+01
  2847   0.346323E+02   0.140427E+01   0.174218E-01  -0.135898E+01
  2848   0.345309E+02   0.140411E+01   0.174029E-01  -0.136262E+01
  2849   0.344303E+02   0.140393E+01   0.173840E-01  -0.136648E+01
  2850   0.343318E+02   0.140359E+01   0.173652E-01  -0.137028E+01
  2851   0.342324E+02   0.140331E+01   0.173463E-01  -0.137438E+01
  2852   0.341346E+02   0.140295E+01   0.173276E-01  -0.137849E+01
  2853   0.340381E+02   0.140258E+01   0.173088E-01  -0.138285E+01
  2854   0.339423E+02   0.140220E+01   0.172900E-01  -0.138716E+01
  2855   0.338465E+02   0.140174E+01   0.172713E-01  -0.139164E+01
  2856   0.337521E+02   0.140120E+01   0.172526E-01  -0.139623E+01
  2857   0.336591E+02   0.140057E+01   0.172340E-01  -0.140092E+01
  2858   0.335661E+02   0.140001E+01   0.172154E-01  -0.140566E+01
  2859   0.334738E+02   0.139937E+01   0.171968E-01  -0.141045E+01
  2860   0.333829E+02   0.139873E+01   0.171782E-01  -0.141535E+01
  2861   0.332927E+02   0.139793E+01   0.171596E-01  -0.142054E+01
  2862   0.332040E+02   0.139720E+01   0.171411E-01  -0.142556E+01
  2863   0.331145E+02   0.139646E+01   0.171226E-01  -0.143071E+01
  2864   0.330272E+02   0.139549E+01   0.171042E-01  -0.143594E+01
  2865   0.329399E+02   0.139467E+01   0.170857E-01  -0.144123E+01
  2866   0.328533E+02   0.139362E+01   0.170673E-01  -0.144660E+01
  2867   0.327682E+02   0.139264E+01   0.170490E-01  -0.145205E+01
  2868   0.326838E+02   0.139159E+01   0.170306E-01  -0.145744E+01
  2869   0.326002E+02   0.139045E+01   0.170123E-01  -0.146291E+01
  2870   0.325180E+02   0.138931E+01   0.169940E-01  -0.146856E+01
  2871   0.324351E+02   0.138809E+01   0.169758E-01  -0.147415E+01
  2872   0.323545E+02   0.138687E+01   0.169576E-01  -0.147977E+01
  2873   0.322747E+02   0.138549E+01   0.169394E-01  -0.148535E+01
  2874   0.321956E+02   0.138419E+01   0.169212E-01  -0.149111E+01
  2875   0.321165E+02   0.138266E+01   0.169031E-01  -0.149676E+01
  2876   0.320390E+02   0.138112E+01   0.168850E-01  -0.150254E+01
  2877   0.319616E+02   0.137965E+01   0.168669E-01  -0.150821E+01
  2878   0.318849E+02   0.137811E+01   0.168489E-01  -0.151394E+01
  2879   0.318099E+02   0.137641E+01   0.168309E-01  -0.151965E+01
  2880   0.317349E+02   0.137478E+01   0.168129E-01  -0.152542E+01
  2881   0.316607E+02   0.137300E+01   0.167949E-01  -0.153118E+01
  2882   0.315881E+02   0.137121E+01   0.167770E-01  -0.153694E+01
  2883   0.315157E+02   0.136942E+01   0.167591E-01  -0.154270E+01
  2884   0.314440E+02   0.136762E+01   0.167412E-01  -0.154839E+01
  2885   0.313733E+02   0.136574E+01   0.167234E-01  -0.155416E+01
  2886   0.313034E+02   0.136378E+01   0.167056E-01  -0.155987E+01
  2887   0.312337E+02   0.136167E+01   0.166878E-01  -0.156551E+01
  2888   0.311649E+02   0.135962E+01   0.166701E-01  -0.157118E+01
  2889   0.310970E+02   0.135741E+01   0.166524E-01  -0.157672E+01
  2890   0.310301E+02   0.135520E+01   0.166347E-01  -0.158236E+01
  2891   0.309633E+02   0.135298E+01   0.166171E-01  -0.158774E+01
  2892   0.308974E+02   0.135067E+01   0.165994E-01  -0.159322E+01
  2893   0.308318E+02   0.134835E+01   0.165819E-01  -0.159874E+01
  2894   0.307679E+02   0.134595E+01   0.165643E-01  -0.160438E+01
  2895   0.307042E+02   0.134347E+01   0.165468E-01  -0.160969E+01
  2896   0.306408E+02   0.134097E+01   0.165293E-01  -0.161505E+01
  2897   0.305791E+02   0.133839E+01   0.165118E-01  -0.162046E+01
  2898   0.305170E+02   0.133579E+01   0.164944E-01  -0.162578E+01
  2899   0.304559E+02   0.133318E+01   0.164770E-01  -0.163093E+01
  2900   0.303958E+02   0.133048E+01   0.164596E-01  -0.163600E+01
  2901   0.303360E+02   0.132777E+01   0.164423E-01  -0.164105E+01
  2902   0.302773E+02   0.132497E+01   0.164249E-01  -0.164610E+01
  2903   0.302189E+02   0.132208E+01   0.164077E-01  -0.165107E+01
  2904   0.301609E+02   0.131924E+01   0.163904E-01  -0.165589E+01
  2905   0.301032E+02   0.131631E+01   0.163732E-01  -0.166064E+01
  2906   0.300467E+02   0.131322E+01   0.163560E-01  -0.166532E+01
  2907   0.299912E+02   0.131018E+01   0.163388E-01  -0.167000E+01
  2908   0.299354E+02   0.130719E+01   0.163217E-01  -0.167454E+01
  2909   0.298800E+02   0.130411E+01   0.163046E-01  -0.167894E+01
  2910   0.298265E+02   0.130086E+01   0.162875E-01  -0.168335E+01
  2911   0.297727E+02   0.129767E+01   0.162705E-01  -0.168756E+01
  2912   0.297201E+02   0.129445E+01   0.162534E-01  -0.169186E+01
  2913   0.296664E+02   0.129113E+01   0.162365E-01  -0.169595E+01
  2914   0.296147E+02   0.128794E+01   0.162195E-01  -0.169991E+01
  2915   0.295627E+02   0.128449E+01   0.162026E-01  -0.170389E+01
  2916   0.295119E+02   0.128110E+01   0.161857E-01  -0.170767E+01
  2917   0.294609E+02   0.127760E+01   0.161688E-01  -0.171133E+01
  2918   0.294104E+02   0.127416E+01   0.161519E-01  -0.171510E+01
  2919   0.293605E+02   0.127053E+01   0.161351E-01  -0.171851E+01
  2920   0.293103E+02   0.126702E+01   0.161183E-01  -0.172196E+01
  2921   0.292622E+02   0.126341E+01   0.161016E-01  -0.172522E+01
  2922   0.292139E+02   0.125976E+01   0.160848E-01  -0.172835E+01
  2923   0.291654E+02   0.125601E+01   0.160681E-01  -0.173145E+01
  2924   0.291183E+02   0.125229E+01   0.160514E-01  -0.173436E+01
  2925   0.290710E+02   0.124862E+01   0.160348E-01  -0.173716E+01
  2926   0.290243E+02   0.124484E+01   0.160182E-01  -0.173984E+01
  2927   0.289775E+02   0.124087E+01   0.160016E-01  -0.174241E+01
  2928   0.289314E+02   0.123686E+01   0.159850E-01  -0.174487E+01
  2929   0.288860E+02   0.123326E+01   0.159684E-01  -0.174722E+01
  2930   0.288412E+02   0.122932E+01   0.159519E-01  -0.174947E+01
  2931   0.287963E+02   0.122541E+01   0.159354E-01  -0.175153E+01
