#    L    TT             EE             BB             TE          
  1309   0.672458E+03   0.287306E+02   0.739554E-01  -0.338117E+02
  1310   0.672118E+03   0.286996E+02   0.739061E-01  -0.344498E+02
  1311   0.671820E+03   0.286650E+02   0.738574E-01  -0.350828E+02
  1312   0.671601E+03   0.286274E+02   0.738092E-01  -0.357106E+02
  1313   0.671410E+03   0.285854E+02   0.737617E-01  -0.363340E+02
  1314   0.671276E+03   0.285405E+02   0.737147E-01  -0.369510E+02
  1315   0.671184E+03   0.284925E+02   0.736683E-01  -0.375629E+02
  1316   0.671150E+03   0.284402E+02   0.736225E-01  -0.381685E+02
  1317   0.671167E+03   0.283863E+02   0.735773E-01  -0.387684E+02
  1318   0.671219E+03   0.283272E+02   0.735328E-01  -0.393612E+02
  1319   0.671322E+03   0.282652E+02   0.734888E-01  -0.399486E+02
  1320   0.671469E+03   0.282001E+02   0.734454E-01  -0.405281E+02
  1321   0.671659E+03   0.281328E+02   0.734026E-01  -0.411015E+02
  1322   0.671900E+03   0.280603E+02   0.733604E-01  -0.416666E+02
  1323   0.672185E+03   0.279854E+02   0.733188E-01  -0.422240E+02
  1324   0.672515E+03   0.279076E+02   0.732777E-01  -0.427747E+02
  1325   0.672881E+03   0.278267E+02   0.732373E-01  -0.433163E+02
  1326   0.673300E+03   0.277428E+02   0.731975E-01  -0.438506E+02
  1327   0.673741E+03   0.276565E+02   0.731583E-01  -0.443766E+02
  1328   0.674242E+03   0.275672E+02   0.731196E-01  -0.448924E+02
  1329   0.674773E+03   0.274741E+02   0.730816E-01  -0.454008E+02
  1330   0.675342E+03   0.273779E+02   0.730441E-01  -0.458997E+02
  1331   0.675957E+03   0.272793E+02   0.730072E-01  -0.463891E+02
  1332   0.676596E+03   0.271777E+02   0.729709E-01  -0.468698E+02
  1333   0.677280E+03   0.270729E+02   0.729351E-01  -0.473397E+02
  1334   0.677996E+03   0.269665E+02   0.728999E-01  -0.478009E+02
  1335   0.678744E+03   0.268562E+02   0.728653E-01  -0.482521E+02
  1336   0.679531E+03   0.267442E+02   0.728312E-01  -0.486918E+02
  1337   0.680351E+03   0.266283E+02   0.727977E-01  -0.491222E+02
  1338   0.681195E+03   0.265108E+02   0.727648E-01  -0.495420E+02
  1339   0.682080E+03   0.263900E+02   0.727324E-01  -0.499518E+02
  1340   0.682990E+03   0.262676E+02   0.727005E-01  -0.503518E+02
  1341   0.683926E+03   0.261434E+02   0.726691E-01  -0.507397E+02
  1342   0.684888E+03   0.260160E+02   0.726383E-01  -0.511170E+02
  1343   0.685884E+03   0.258861E+02   0.726080E-01  -0.514831E+02
  1344   0.686906E+03   0.257537E+02   0.725782E-01  -0.518379E+02
  1345   0.687940E+03   0.256203E+02   0.725489E-01  -0.521808E+02
  1346   0.689009E+03   0.254836E+02   0.725202E-01  -0.525140E+02
  1347   0.690105E+03   0.253451E+02   0.724919E-01  -0.528346E+02
  1348   0.691213E+03   0.252047E+02   0.724641E-01  -0.531433E+02
  1349   0.692358E+03   0.250611E+02   0.724367E-01  -0.534401E+02
  1350   0.693508E+03   0.249170E+02   0.724098E-01  -0.537252E+02
  1351   0.694686E+03   0.247704E+02   0.723834E-01  -0.539985E+02
  1352   0.695871E+03   0.246219E+02   0.723575E-01  -0.542592E+02
  1353   0.697085E+03   0.244730E+02   0.723320E-01  -0.545082E+02
  1354   0.698305E+03   0.243215E+02   0.723069E-01  -0.547455E+02
  1355   0.699555E+03   0.241680E+02   0.722822E-01  -0.549702E+02
  1356   0.700819E+03   0.240141E+02   0.722580E-01  -0.551839E+02
  1357   0.702091E+03   0.238575E+02   0.722341E-01  -0.553837E+02
  1358   0.703363E+03   0.236997E+02   0.722107E-01  -0.555694E+02
  1359   0.704650E+03   0.235406E+02   0.721877E-01  -0.557450E+02
  1360   0.705931E+03   0.233818E+02   0.721650E-01  -0.559065E+02
  1361   0.707242E+03   0.232195E+02   0.721427E-01  -0.560563E+02
  1362   0.708539E+03   0.230567E+02   0.721208E-01  -0.561922E+02
  1363   0.709852E+03   0.228926E+02   0.720992E-01  -0.563177E+02
  1364   0.711145E+03   0.227279E+02   0.720779E-01  -0.564286E+02
  1365   0.712528E+03   0.225619E+02   0.720570E-01  -0.565262E+02
  1366   0.713839E+03   0.223946E+02   0.720364E-01  -0.566128E+02
  1367   0.715152E+03   0.222259E+02   0.720161E-01  -0.566862E+02
  1368   0.716542E+03   0.220581E+02   0.719961E-01  -0.567463E+02
  1369   0.717860E+03   0.218882E+02   0.719764E-01  -0.567932E+02
  1370   0.719181E+03   0.217183E+02   0.719570E-01  -0.568282E+02
  1371   0.720505E+03   0.215478E+02   0.719379E-01  -0.568500E+02
  1372   0.721832E+03   0.213766E+02   0.719190E-01  -0.568592E+02
  1373   0.723163E+03   0.212054E+02   0.719003E-01  -0.568558E+02
  1374   0.724497E+03   0.210336E+02   0.718819E-01  -0.568391E+02
  1375   0.725835E+03   0.208610E+02   0.718638E-01  -0.568106E+02
  1376   0.727177E+03   0.206883E+02   0.718458E-01  -0.567687E+02
  1377   0.728524E+03   0.205165E+02   0.718280E-01  -0.567150E+02
  1378   0.729875E+03   0.203423E+02   0.718105E-01  -0.566486E+02
  1379   0.731156E+03   0.201703E+02   0.717931E-01  -0.565695E+02
  1380   0.732442E+03   0.199960E+02   0.717759E-01  -0.564785E+02
  1381   0.733734E+03   0.198232E+02   0.717588E-01  -0.563740E+02
  1382   0.734882E+03   0.196502E+02   0.717419E-01  -0.562568E+02
  1383   0.736185E+03   0.194771E+02   0.717252E-01  -0.561284E+02
  1384   0.737345E+03   0.193046E+02   0.717085E-01  -0.559871E+02
  1385   0.738510E+03   0.191319E+02   0.716920E-01  -0.558338E+02
  1386   0.739682E+03   0.189599E+02   0.716756E-01  -0.556685E+02
  1387   0.740787E+03   0.187884E+02   0.716593E-01  -0.554910E+02
  1388   0.742046E+03   0.186167E+02   0.716430E-01  -0.553021E+02
  1389   0.743163E+03   0.184455E+02   0.716268E-01  -0.551003E+02
  1390   0.744214E+03   0.182756E+02   0.716107E-01  -0.548886E+02
  1391   0.745345E+03   0.181061E+02   0.715947E-01  -0.546646E+02
  1392   0.746410E+03   0.179372E+02   0.715786E-01  -0.544291E+02
  1393   0.747483E+03   0.177694E+02   0.715626E-01  -0.541820E+02
  1394   0.748489E+03   0.176021E+02   0.715466E-01  -0.539249E+02
  1395   0.749503E+03   0.174352E+02   0.715306E-01  -0.536554E+02
  1396   0.750526E+03   0.172703E+02   0.715146E-01  -0.533764E+02
  1397   0.751482E+03   0.171057E+02   0.714986E-01  -0.530858E+02
  1398   0.752373E+03   0.169415E+02   0.714825E-01  -0.527841E+02
  1399   0.753273E+03   0.167799E+02   0.714664E-01  -0.524722E+02
  1400   0.754182E+03   0.166187E+02   0.714502E-01  -0.521500E+02
  1401   0.755025E+03   0.164577E+02   0.714340E-01  -0.518174E+02
  1402   0.755878E+03   0.162994E+02   0.714177E-01  -0.514751E+02
  1403   0.756666E+03   0.161421E+02   0.714012E-01  -0.511224E+02
  1404   0.757389E+03   0.159866E+02   0.713847E-01  -0.507599E+02
  1405   0.758197E+03   0.158313E+02   0.713681E-01  -0.503877E+02
  1406   0.758865E+03   0.156786E+02   0.713513E-01  -0.500071E+02
  1407   0.759469E+03   0.155269E+02   0.713344E-01  -0.496166E+02
  1408   0.760231E+03   0.153762E+02   0.713173E-01  -0.492169E+02
  1409   0.760781E+03   0.152280E+02   0.713001E-01  -0.488081E+02
  1410   0.761415E+03   0.150808E+02   0.712827E-01  -0.483914E+02
  1411   0.761985E+03   0.149352E+02   0.712652E-01  -0.479655E+02
  1412   0.762491E+03   0.147921E+02   0.712474E-01  -0.475309E+02
  1413   0.762859E+03   0.146508E+02   0.712294E-01  -0.470884E+02
  1414   0.763312E+03   0.145110E+02   0.712112E-01  -0.466372E+02
  1415   0.763701E+03   0.143730E+02   0.711928E-01  -0.461787E+02
  1416   0.764100E+03   0.142374E+02   0.711741E-01  -0.457129E+02
  1417   0.764362E+03   0.141027E+02   0.711552E-01  -0.452404E+02
  1418   0.764635E+03   0.139704E+02   0.711360E-01  -0.447590E+02
  1419   0.764844E+03   0.138404E+02   0.711166E-01  -0.442717E+02
  1420   0.765065E+03   0.137129E+02   0.710968E-01  -0.437775E+02
  1421   0.765222E+03   0.135869E+02   0.710768E-01  -0.432765E+02
  1422   0.765390E+03   0.134633E+02   0.710565E-01  -0.427693E+02
  1423   0.765421E+03   0.133421E+02   0.710359E-01  -0.422558E+02
  1424   0.765537E+03   0.132232E+02   0.710149E-01  -0.417362E+02
  1425   0.765516E+03   0.131066E+02   0.709936E-01  -0.412109E+02
  1426   0.765432E+03   0.129923E+02   0.709720E-01  -0.406799E+02
  1427   0.765433E+03   0.128804E+02   0.709501E-01  -0.401433E+02
  1428   0.765298E+03   0.127700E+02   0.709277E-01  -0.396024E+02
  1429   0.765099E+03   0.126634E+02   0.709050E-01  -0.390549E+02
  1430   0.764912E+03   0.125584E+02   0.708820E-01  -0.385046E+02
  1431   0.764662E+03   0.124556E+02   0.708585E-01  -0.379482E+02
  1432   0.764350E+03   0.123559E+02   0.708347E-01  -0.373882E+02
  1433   0.764123E+03   0.122584E+02   0.708104E-01  -0.368235E+02
  1434   0.763759E+03   0.121640E+02   0.707858E-01  -0.362549E+02
  1435   0.763332E+03   0.120711E+02   0.707607E-01  -0.356832E+02
  1436   0.762917E+03   0.119811E+02   0.707353E-01  -0.351088E+02
  1437   0.762365E+03   0.118942E+02   0.707094E-01  -0.345297E+02
  1438   0.761825E+03   0.118088E+02   0.706830E-01  -0.339494E+02
  1439   0.761221E+03   0.117271E+02   0.706562E-01  -0.333642E+02
  1440   0.760629E+03   0.116476E+02   0.706290E-01  -0.327776E+02
  1441   0.759975E+03   0.115703E+02   0.706013E-01  -0.321897E+02
  1442   0.759258E+03   0.114961E+02   0.705732E-01  -0.315989E+02
  1443   0.758477E+03   0.114255E+02   0.705446E-01  -0.310051E+02
  1444   0.757709E+03   0.113564E+02   0.705155E-01  -0.304105E+02
  1445   0.756803E+03   0.112910E+02   0.704859E-01  -0.298151E+02
  1446   0.755983E+03   0.112271E+02   0.704559E-01  -0.292172E+02
  1447   0.754951E+03   0.111669E+02   0.704254E-01  -0.286168E+02
  1448   0.754005E+03   0.111096E+02   0.703943E-01  -0.280183E+02
  1449   0.752995E+03   0.110538E+02   0.703628E-01  -0.274179E+02
  1450   0.751923E+03   0.110017E+02   0.703308E-01  -0.268171E+02
  1451   0.750862E+03   0.109525E+02   0.702983E-01  -0.262172E+02
  1452   0.749663E+03   0.109055E+02   0.702653E-01  -0.256183E+02
  1453   0.748475E+03   0.108615E+02   0.702317E-01  -0.250180E+02
  1454   0.747298E+03   0.108204E+02   0.701977E-01  -0.244178E+02
  1455   0.746057E+03   0.107815E+02   0.701631E-01  -0.238191E+02
  1456   0.744753E+03   0.107463E+02   0.701280E-01  -0.232226E+02
  1457   0.743311E+03   0.107126E+02   0.700924E-01  -0.226260E+02
  1458   0.741954E+03   0.106826E+02   0.700562E-01  -0.220308E+02
  1459   0.740533E+03   0.106548E+02   0.700196E-01  -0.214361E+02
  1460   0.739048E+03   0.106307E+02   0.699823E-01  -0.208443E+02
  1461   0.737572E+03   0.106073E+02   0.699446E-01  -0.202551E+02
  1462   0.736033E+03   0.105877E+02   0.699063E-01  -0.196678E+02
  1463   0.734355E+03   0.105710E+02   0.698675E-01  -0.190825E+02
  1464   0.732761E+03   0.105565E+02   0.698282E-01  -0.184996E+02
  1465   0.731028E+03   0.105451E+02   0.697883E-01  -0.179201E+02
  1466   0.729379E+03   0.105366E+02   0.697478E-01  -0.173430E+02
  1467   0.727591E+03   0.105303E+02   0.697069E-01  -0.167698E+02
  1468   0.725812E+03   0.105271E+02   0.696653E-01  -0.161997E+02
  1469   0.724043E+03   0.105261E+02   0.696233E-01  -0.156335E+02
  1470   0.722059E+03   0.105274E+02   0.695807E-01  -0.150703E+02
  1471   0.720233E+03   0.105324E+02   0.695375E-01  -0.145122E+02
  1472   0.718341E+03   0.105397E+02   0.694938E-01  -0.139579E+02
  1473   0.716384E+03   0.105493E+02   0.694496E-01  -0.134087E+02
  1474   0.714286E+03   0.105612E+02   0.694048E-01  -0.128630E+02
  1475   0.712271E+03   0.105754E+02   0.693595E-01  -0.123224E+02
  1476   0.710189E+03   0.105927E+02   0.693136E-01  -0.117876E+02
  1477   0.708116E+03   0.106122E+02   0.692672E-01  -0.112569E+02
  1478   0.705976E+03   0.106341E+02   0.692203E-01  -0.107318E+02
  1479   0.703843E+03   0.106590E+02   0.691728E-01  -0.102126E+02
  1480   0.701644E+03   0.106863E+02   0.691248E-01  -0.969875E+01
  1481   0.699385E+03   0.107151E+02   0.690762E-01  -0.919060E+01
  1482   0.697140E+03   0.107471E+02   0.690271E-01  -0.868838E+01
  1483   0.694843E+03   0.107814E+02   0.689775E-01  -0.819233E+01
  1484   0.692545E+03   0.108174E+02   0.689274E-01  -0.770249E+01
  1485   0.690194E+03   0.108557E+02   0.688767E-01  -0.721912E+01
  1486   0.687813E+03   0.108972E+02   0.688255E-01  -0.674210E+01
  1487   0.685400E+03   0.109396E+02   0.687738E-01  -0.627184E+01
  1488   0.682979E+03   0.109851E+02   0.687215E-01  -0.580831E+01
  1489   0.680503E+03   0.110331E+02   0.686688E-01  -0.535184E+01
  1490   0.678011E+03   0.110820E+02   0.686155E-01  -0.490236E+01
  1491   0.675495E+03   0.111333E+02   0.685617E-01  -0.446018E+01
  1492   0.672961E+03   0.111871E+02   0.685075E-01  -0.402526E+01
  1493   0.670396E+03   0.112419E+02   0.684527E-01  -0.359783E+01
  1494   0.667805E+03   0.112991E+02   0.683974E-01  -0.317798E+01
  1495   0.665196E+03   0.113589E+02   0.683417E-01  -0.276580E+01
  1496   0.662562E+03   0.114204E+02   0.682854E-01  -0.236133E+01
  1497   0.659903E+03   0.114829E+02   0.682287E-01  -0.196475E+01
  1498   0.657232E+03   0.115479E+02   0.681715E-01  -0.157620E+01
  1499   0.654535E+03   0.116140E+02   0.681138E-01  -0.119563E+01
  1500   0.651820E+03   0.116826E+02   0.680556E-01  -0.823251E+00
  1501   0.649085E+03   0.117523E+02   0.679970E-01  -0.458950E+00
  1502   0.646331E+03   0.118239E+02   0.679380E-01  -0.103234E+00
  1503   0.643566E+03   0.118973E+02   0.678784E-01   0.244059E+00
  1504   0.640780E+03   0.119718E+02   0.678185E-01   0.583018E+00
  1505   0.637975E+03   0.120481E+02   0.677581E-01   0.913283E+00
  1506   0.635157E+03   0.121256E+02   0.676973E-01   0.123494E+01
  1507   0.632327E+03   0.122050E+02   0.676360E-01   0.154793E+01
  1508   0.629483E+03   0.122855E+02   0.675743E-01   0.185188E+01
  1509   0.626619E+03   0.123665E+02   0.675122E-01   0.214696E+01
  1510   0.623757E+03   0.124501E+02   0.674498E-01   0.243287E+01
  1511   0.620866E+03   0.125342E+02   0.673869E-01   0.271037E+01
  1512   0.617969E+03   0.126196E+02   0.673236E-01   0.297724E+01
  1513   0.615059E+03   0.127061E+02   0.672600E-01   0.323644E+01
  1514   0.612149E+03   0.127946E+02   0.671959E-01   0.348576E+01
  1515   0.609247E+03   0.128836E+02   0.671315E-01   0.372669E+01
  1516   0.606315E+03   0.129732E+02   0.670668E-01   0.395700E+01
  1517   0.603384E+03   0.130640E+02   0.670017E-01   0.417892E+01
  1518   0.600446E+03   0.131561E+02   0.669362E-01   0.439245E+01
  1519   0.597500E+03   0.132480E+02   0.668704E-01   0.459463E+01
  1520   0.594561E+03   0.133413E+02   0.668043E-01   0.478841E+01
  1521   0.591606E+03   0.134359E+02   0.667379E-01   0.497307E+01
  1522   0.588644E+03   0.135303E+02   0.666712E-01   0.514784E+01
  1523   0.585688E+03   0.136254E+02   0.666041E-01   0.531347E+01
  1524   0.582723E+03   0.137219E+02   0.665368E-01   0.546922E+01
  1525   0.579756E+03   0.138190E+02   0.664692E-01   0.561582E+01
  1526   0.576796E+03   0.139160E+02   0.664013E-01   0.575326E+01
  1527   0.573834E+03   0.140130E+02   0.663332E-01   0.588005E+01
  1528   0.570870E+03   0.141114E+02   0.662648E-01   0.599842E+01
  1529   0.567911E+03   0.142097E+02   0.661961E-01   0.610760E+01
  1530   0.564957E+03   0.143081E+02   0.661272E-01   0.620685E+01
  1531   0.562000E+03   0.144072E+02   0.660581E-01   0.629615E+01
  1532   0.559056E+03   0.145070E+02   0.659887E-01   0.637698E+01
  1533   0.556108E+03   0.146061E+02   0.659192E-01   0.644933E+01
  1534   0.553172E+03   0.147060E+02   0.658494E-01   0.651020E+01
  1535   0.550240E+03   0.148060E+02   0.657795E-01   0.656331E+01
  1536   0.547312E+03   0.149053E+02   0.657094E-01   0.660640E+01
  1537   0.544402E+03   0.150054E+02   0.656391E-01   0.664020E+01
  1538   0.541504E+03   0.151056E+02   0.655686E-01   0.666543E+01
  1539   0.538578E+03   0.152045E+02   0.654980E-01   0.668134E+01
  1540   0.535686E+03   0.153034E+02   0.654272E-01   0.668865E+01
  1541   0.532803E+03   0.154033E+02   0.653563E-01   0.668585E+01
  1542   0.529931E+03   0.155026E+02   0.652853E-01   0.667514E+01
  1543   0.527061E+03   0.156006E+02   0.652141E-01   0.665428E+01
  1544   0.524208E+03   0.156995E+02   0.651429E-01   0.662548E+01
  1545   0.521373E+03   0.157971E+02   0.650715E-01   0.658796E+01
  1546   0.518539E+03   0.158942E+02   0.650000E-01   0.654095E+01
  1547   0.515721E+03   0.159915E+02   0.649285E-01   0.648593E+01
  1548   0.512928E+03   0.160884E+02   0.648569E-01   0.642211E+01
  1549   0.510143E+03   0.161840E+02   0.647852E-01   0.635021E+01
  1550   0.507381E+03   0.162792E+02   0.647135E-01   0.626947E+01
  1551   0.504621E+03   0.163739E+02   0.646418E-01   0.617984E+01
  1552   0.501891E+03   0.164674E+02   0.645699E-01   0.608280E+01
  1553   0.499169E+03   0.165613E+02   0.644981E-01   0.597830E+01
  1554   0.496470E+03   0.166547E+02   0.644263E-01   0.586483E+01
  1555   0.493779E+03   0.167463E+02   0.643544E-01   0.574385E+01
  1556   0.491118E+03   0.168367E+02   0.642825E-01   0.561458E+01
  1557   0.488472E+03   0.169267E+02   0.642107E-01   0.547773E+01
  1558   0.485849E+03   0.170163E+02   0.641388E-01   0.533401E+01
  1559   0.483256E+03   0.171034E+02   0.640670E-01   0.518189E+01
  1560   0.480677E+03   0.171909E+02   0.639953E-01   0.502210E+01
  1561   0.478098E+03   0.172765E+02   0.639235E-01   0.485532E+01
  1562   0.475541E+03   0.173618E+02   0.638518E-01   0.468078E+01
  1563   0.473014E+03   0.174453E+02   0.637802E-01   0.449994E+01
  1564   0.470516E+03   0.175284E+02   0.637086E-01   0.431200E+01
  1565   0.468047E+03   0.176091E+02   0.636372E-01   0.411694E+01
  1566   0.465592E+03   0.176895E+02   0.635658E-01   0.391619E+01
  1567   0.463151E+03   0.177666E+02   0.634944E-01   0.370748E+01
  1568   0.460740E+03   0.178449E+02   0.634232E-01   0.349286E+01
  1569   0.458364E+03   0.179207E+02   0.633521E-01   0.327184E+01
  1570   0.456011E+03   0.179963E+02   0.632812E-01   0.304474E+01
  1571   0.453685E+03   0.180716E+02   0.632103E-01   0.281212E+01
  1572   0.451374E+03   0.181430E+02   0.631396E-01   0.257274E+01
  1573   0.449091E+03   0.182142E+02   0.630690E-01   0.232775E+01
  1574   0.446851E+03   0.182829E+02   0.629985E-01   0.207703E+01
  1575   0.444625E+03   0.183514E+02   0.629283E-01   0.182083E+01
  1576   0.442428E+03   0.184159E+02   0.628581E-01   0.155918E+01
  1577   0.440259E+03   0.184803E+02   0.627882E-01   0.129225E+01
  1578   0.438118E+03   0.185431E+02   0.627184E-01   0.102030E+01
  1579   0.436012E+03   0.186034E+02   0.626488E-01   0.743346E+00
  1580   0.433920E+03   0.186635E+02   0.625794E-01   0.461570E+00
  1581   0.431856E+03   0.187213E+02   0.625102E-01   0.175144E+00
  1582   0.429835E+03   0.187774E+02   0.624412E-01  -0.115833E+00
  1583   0.427827E+03   0.188304E+02   0.623725E-01  -0.411188E+00
  1584   0.425862E+03   0.188833E+02   0.623039E-01  -0.710898E+00
  1585   0.423910E+03   0.189345E+02   0.622356E-01  -0.101464E+01
  1586   0.422001E+03   0.189826E+02   0.621675E-01  -0.132228E+01
  1587   0.420119E+03   0.190299E+02   0.620996E-01  -0.163392E+01
  1588   0.418273E+03   0.190749E+02   0.620320E-01  -0.194924E+01
  1589   0.416447E+03   0.191182E+02   0.619647E-01  -0.226804E+01
  1590   0.414649E+03   0.191592E+02   0.618976E-01  -0.259022E+01
  1591   0.412894E+03   0.191987E+02   0.618307E-01  -0.291560E+01
  1592   0.411159E+03   0.192365E+02   0.617642E-01  -0.324397E+01
  1593   0.409459E+03   0.192720E+02   0.616979E-01  -0.357546E+01
  1594   0.407779E+03   0.193060E+02   0.616319E-01  -0.390966E+01
  1595   0.406142E+03   0.193384E+02   0.615662E-01  -0.424627E+01
  1596   0.404540E+03   0.193678E+02   0.615008E-01  -0.458541E+01
  1597   0.402959E+03   0.193956E+02   0.614357E-01  -0.492684E+01
