2.2900e+02 2.3533e-10 6.7264e-09 1.0268e-07 1.8670e-07 2.1181e-07
2.3100e+02 2.3338e-10 6.8137e-09 1.0133e-07 1.9018e-07 2.0866e-07
2.3500e+02 2.2957e-10 6.9997e-09 9.8769e-08 1.9762e-07 2.0267e-07
2.3000e+02 2.3435e-10 6.7697e-09 1.0200e-07 1.8842e-07 2.1023e-07
2.3700e+02 2.2771e-10 7.0985e-09 9.7559e-08 2.0158e-07 1.9981e-07
2.4700e+02 2.1873e-10 7.6497e-09 9.2140e-08 2.2394e-07 1.8691e-07
2.4600e+02 2.1960e-10 7.5904e-09 9.2638e-08 2.2150e-07 1.8810e-07
2.3300e+02 2.3146e-10 6.9048e-09 1.0002e-07 1.9381e-07 2.0562e-07
2.3400e+02 2.3052e-10 6.9518e-09 9.9391e-08 1.9569e-07 2.0413e-07
2.4000e+02 2.2494e-10 7.2550e-09 9.5826e-08 2.0783e-07 1.9571e-07
2.5000e+02 2.1612e-10 7.8336e-09 9.0701e-08 2.3148e-07 1.8344e-07
2.3600e+02 2.2864e-10 7.0486e-09 9.8158e-08 1.9958e-07 2.0123e-07
2.4300e+02 2.2225e-10 7.4187e-09 9.4187e-08 2.1447e-07 1.9181e-07
2.5300e+02 2.1354e-10 8.0256e-09 8.9340e-08 2.3941e-07 1.8015e-07
2.4100e+02 2.2404e-10 7.3089e-09 9.5269e-08 2.1000e-07 1.9439e-07
2.4800e+02 2.1786e-10 7.7099e-09 9.1651e-08 2.2641e-07 1.8573e-07
2.5500e+02 2.1184e-10 8.1576e-09 8.8474e-08 2.4490e-07 1.7806e-07
2.3900e+02 2.2586e-10 7.2019e-09 9.6393e-08 2.0571e-07 1.9706e-07
2.4900e+02 2.1699e-10 7.7712e-09 9.1172e-08 2.2892e-07 1.8458e-07
2.4200e+02 2.2314e-10 7.3634e-09 9.4723e-08 2.1222e-07 1.9309e-07
2.3800e+02 2.2678e-10 7.1497e-09 9.6970e-08 2.0363e-07 1.9842e-07
2.4400e+02 2.2137e-10 7.4750e-09 9.3661e-08 2.1677e-07 1.9055e-07
2.5900e+02 2.0850e-10 8.4308e-09 8.6833e-08 2.5638e-07 1.7408e-07
2.5200e+02 2.1439e-10 7.9608e-09 8.9786e-08 2.3672e-07 1.8123e-07
2.6400e+02 2.0436e-10 8.7909e-09 8.4941e-08 2.7153e-07 1.6949e-07
2.6300e+02 2.0519e-10 8.7173e-09 8.5306e-08 2.6844e-07 1.7037e-07
2.4500e+02 2.2048e-10 7.5322e-09 9.3145e-08 2.1912e-07 1.8932e-07
2.6600e+02 2.0273e-10 8.9399e-09 8.4229e-08 2.7780e-07 1.6777e-07
2.5700e+02 2.1016e-10 8.2927e-09 8.7639e-08 2.5056e-07 1.7603e-07
2.5100e+02 2.1525e-10 7.8968e-09 9.0239e-08 2.3408e-07 1.8233e-07
